wallet_id,address,scenario,scenario_id,role
W03729,1A5gSu5jkBUW6FUE5dE6MhZ2THES1KwuuD,legit,,normal
W03730,14npLWNZNZFei42caEgWZYyFGoLJu5ggZc,legit,,normal
W03731,3GkfZJ1QXWUXkhhPdBo6RaHLphKyPoezkv,legit,,normal
W03732,bc1qf8kng5p06dgr9k04nglw0p6mlmqep7m0xzc7qn,legit,,normal
W03733,18kjGzHty7Ua2wsBpz26MQpX41igspnG6z,legit,,normal
W03734,1GsrrhztViSbxNnwMDM9bZxyYSWmRWdcEK,legit,,normal
W03735,bc1pucmp6vxgz59cngge0qx7f6z9fp4etryjjt3c9pxtwerdm6gqfskqk8e7wc,legit,,normal
W03736,18ptokswURoT7SYMpxm4rFRRD2dzRZiLGV,legit,,normal
W03737,bc1qnsxzhvcu6qszhuv505s3rv0xg09d22459895rj,legit,,normal
W03738,16AddZrB63b5F5TZjWKE5FyTD3Cxu4LACd,legit,,normal
W03739,bc1q3kxgwsmntqh4jlfj8p5cuphzegry47246jap5n,legit,,normal
W03740,bc1phqppq2at3luns4p5a3uhfna25nnlrvfdcumzhztt67zjdg3jhatszdm822,legit,,normal
W03741,3GVQ53Bsaq7mnsVuXyifJzHZjPo1yMHSXG,legit,,normal
W03742,1AQ2xtajmzU3McaCoiVqpW9xb82TqyXP3m,legit,,normal
W03743,15QUWJuGovWrFepXCbqcivHPjUwANUXDpv,legit,,normal
W03744,1Dm7mCaX3Wre9s95Cfzek7KtRW3r1dxvdy,legit,,normal
W03745,3LigWh4jvmcYcyqHFzgzKUMbXhNXURCt3n,legit,,normal
W03746,1BAqjLu3y3WDyuimjpwUbTdCmyZpXn4BYX,legit,,normal
W03747,bc1q45644f6j5m6rv3grlcru9hynzy9alkqtje7tv7,legit,,normal
W03748,bc1qkmjvj6dsq8jwqf4a66304rpemegwevdmhc46ez,legit,,normal
W03749,1DHTVZKSujq3XtZn7A2qMdgodYgvSijQnJ,legit,,normal
W03750,3Qjrw1SFvTuVtqgTdbKnSvTKGiRbAEZWtM,legit,,normal
W03751,bc1qa9wwx53jrj2ez0vus4qmt9ek8fe7gw3euqrel5,legit,,normal
W03752,bc1qpc66k762k7x9shjkzfcdpr4d0nx9r9nudqxfny,legit,,normal
W03753,1EFJRmgPUSrUz4FxSkN5J3nC4oKtKKw9Z2,legit,,normal
W03754,3BKrivocroMaAdQGchx2DiWMSuavh1UPr6,legit,,normal
W03755,18woCXnQhcoYjw7wNDuPyHQTH5cgkihZBk,legit,,normal
W03756,bc1qexn8wm3g499fdn0vxqwyf4p9quc44csa3y6ku3,legit,,normal
W03757,bc1qgnc63v0v6fk6mgv7jvkw0r5wj2me9r6thd3j70,legit,,normal
W03758,bc1q4z38u9l97u4a7s7gsyl67ayern7fyyelxkf4z6,legit,,normal
W03759,bc1ptgfn0t5cl2c9x5kpj6vy200v0m9e846hlwmzrjastl6g99y0t6tqkkgdw5,legit,,normal
W03760,bc1qsg8jfxpj0vqr28ydwrfnnqktjmfjfcxjwaeles,legit,,normal
W03761,bc1prj0uz9vt7assfdzk3z0xza84td7qnl8chcawkx2kmmr2zx2l784sewsg4z,legit,,normal
W03762,1EWVT9wbUjrk9agFYjFo98HLNxbnSsd4Wy,legit,,normal
W03763,1DUvqfjbsmg9dSrprsSu2Aj9DRZMH8eeWb,legit,,normal
W03764,bc1p0zh0f6cg8vg6y7ssnc6ptjsftjknn2negqxlxt4zvvyrmzq4nlmqpqetg8,legit,,normal
W03765,bc1qdp5hjxhvwnsj0asj40fl0aspz9q2leerxcakp8,legit,,normal
W03766,1BVttPzPLZbHdtbF1d9wcUcGxdyS5YbFYa,legit,,normal
W03767,bc1q8krndqgmpgqt6da0zsxvwzl6pfhl8x3zal5ah3,legit,,normal
W03768,3BUaqtsLpKeh9cGPfkzh852kAqSm28UE67,legit,,normal
W03769,bc1qcx38zesukza6q6ys0ctgv4225tnfy7pvu0zhdp,legit,,normal
W03770,18nN5EcgHoBNxBi7UMeccDLdtLFBSrbvQN,legit,,normal
W03771,3G9P5oBHAbbC2MtBRAVeDAy25ZbNDmmMsQ,legit,,normal
W03772,bc1p2h0tzhqd99f7jnhrlqlu4mm3ek5yaqg7eevsq82g66rk2z6q008sc8wwf2,legit,,normal
W03773,bc1q9ljxph679lpx4e8fk2j3v8nvrvc9fe5fxzf35h,legit,,normal
W03774,3H6KQNbgtHizf8DUs5KT4uAXpgywHQ2ime,legit,,normal
W03775,1FFUWC4nZo1RsTcPxHdb3CqLtW4cRUoh5c,legit,,normal
W03776,3ANgTXPczU2DHjtCRGL7nCRLiLVhgXfpNs,legit,,normal
W03777,18W55j8QYGGkuAx3J1Ayq1CG1ymfXKcHWf,legit,,normal
W03778,bc1qvcvuve0mg588raxnyj4qss2hza4lw4ens2yzz9,legit,,normal
W03779,3QQMQRU14ugAuA9GVhxEATXnm8xR3FCsad,legit,,normal
W03780,bc1qrz9d4gwmkurxfgqgc2wqct6plrnum6juqqj2u9,legit,,normal
W03781,3PsQkciSagPPccPabaJvTHNtTkr6X5MdNn,legit,,normal
W03782,17Ei1DpgvVfWDwgSJd88Q5PhLnXswJ65Yq,legit,,normal
W03783,bc1p0et94rh8fle8zwrwh7me4zcnmfpndwcvp60qz8ewrs3jzry85glssc60z2,legit,,normal
W03784,bc1qm7hkl2j4lk6guuer85ld3dz4mnl8yr7kkxrfxn,legit,,normal
W03785,1DC3LDi5PM9z9PqxQzZ1aDF4GsQ7Y1F447,legit,,normal
W03786,bc1qyfk34gqsy8lp9rptrqxkkqdcj3p4q4enaqyc9m,legit,,normal
W03787,bc1q3xs7uw5w7ghxt83d0sv8gc2nnvzxjc6z5rfm4g,legit,,normal
W03788,39jVAjgtHThi8NL2XicgxavMn8ZPjNgrgv,legit,,normal
W03789,bc1q5y20hsw88fqrukfpu6wgxuwwhel0g6p8dg9s2s,legit,,normal
W03790,bc1q6g58s3vvs3995r0tz5pu4vez7ucjd7lxy228uj,legit,,normal
W03791,bc1qz62uhvqdfkgz6kpwvmvf7hwrwmqa2t8u5lh5ye,legit,,normal
W03792,bc1pg0a9paklfx9xatadsvd8zgx7y36ze5e5ah645amys78k23ln762ssc08g6,legit,,normal
W03793,bc1qv082y3vmsvkwdd9nujs3a0jkvehl5kkfcxsd5q,legit,,normal
W03794,bc1pqkq26ye758742crxex7c6hd7m8newp4xezjn0hhz95harvmsvdlqqlzjvq,legit,,normal
W03795,bc1qar0n672yzrjynmasxkqt4jsgdvc6aa0t7z4zwq,legit,,normal
W03796,bc1qqevs9ln0p7uugrz6923z9k9klme0djaxmwddz9,legit,,normal
W03797,1A6EETqtn8pCYWJX4rchpvpSdCZLwdkLKz,legit,,normal
W03798,1qiJDduiAonvZpGuptKy6rewWQS6t7SBY,legit,,normal
W03799,13a5RBih7E8cnPNVxsKqBqYEMP2GJaSoXz,legit,,normal
W03800,bc1qwnfufc5fmyh3xzh7la0sh3kr8a3zveakx2uk08,legit,,normal
W03801,1KJBKzaf6Abixq9CUNjYcK6gqBJLTa5KRV,legit,,normal
W03802,bc1qr8gxwg9agrvc6rj2aedgvnhj08fdv22fsjdmxw,legit,,normal
W03803,3QnCguNkEeu9PJ7ek8jtWR4vUcMpLd8PC9,legit,,normal
W03804,bc1p45r7r0nuahzper9656ytddv6ucprjhr8y6rmmjglq0mv0muqq27s45gzjy,legit,,normal
W03805,1Gx2Q87uYpQSGaKUgssL34U6nS4Urs8zxz,legit,,normal
W03806,bc1pgygn2j8peqhuepfuzw7xtag828rmp7n4tlxry8x905ft8704r2cqum7a2n,legit,,normal
W03807,3B87WrifmSDN9r2BzumGkCbvhyJVbtGPaW,legit,,normal
W03808,3PrXbqeuVQSV6PfN5asNJX1YrFFdDNsuFT,legit,,normal
W03809,3Nw9a8rPLikC7wzo5itsum61SyAeHPE3Fe,legit,,normal
W03810,17Afmztz4FohsWhU3NusBfdHoWcNvTq5ev,legit,,normal
W03811,36Jxmhcs5btMv9ZaySCwL8oYtbjbsZh3Zs,legit,,normal
W03812,bc1qtamcztt98x6w24t0d898scg2p0fnsmva2hymw6,legit,,normal
W03813,16VRez5k95aCXMgP6NLXyKn8YUrJaNmgxC,legit,,normal
W03814,bc1qcuvn77dgzl0wrfd3hj3hkagtjnctrstmhngdjc,legit,,normal
W03815,bc1qrqe2hptntq3mxhnu0pmknpwl2zg88jw4m4v68y,legit,,normal
W03816,bc1qyhwg80vzzmeteg8ut8vw0vtas6vhjv220ezukl,legit,,normal
W03817,1JH5v52CuWLHF7PV7W6jUjPDwDH34TZ9qh,legit,,normal
W03818,17SMvHuzcYvq9p9J2FuvMZ9dirrEbRHkiP,legit,,normal
W03819,bc1pad685tcc8n8v0s3w5sdfmcjcjy8e00qg0fw52z70hmz4ztpwp02sl8enqs,legit,,normal
W03820,34LYSjGq3w9sRnTjYSYqZYa6xy7vZfdoRU,legit,,normal
W03821,1EEphXtrgXRPeRXD4XbYHzBPHMYgfPyhWy,legit,,normal
W03822,35kkNPrxfTMHWU6Qo7x7hvX43uqgDTBDBC,legit,,normal
W03823,1H2iafuFva3dGKYWqPMbk2Uw17HdYrHQR5,legit,,normal
W03824,bc1q20axhucfez7ejckxz8eq9teqaxtx3zs93sxmng,legit,,normal
W03825,1F7SJAkimUeNGn6QC1ngGmScvVFAuFLAw,legit,,normal
W03826,18kyBRDUVSifteTLkGnL4zVHm4ZNGZSSwk,legit,,normal
W03827,1EUCZZZF4ci2cH4U1ahVVZTbHES3qs8QPo,legit,,normal
W03828,1BPokLPszrHmCpQWc9tW1x4qxivdwsMUPv,legit,,normal
W03829,1LCjGwjn5JRZoc4tC6PfHz7JwNN88F9kCA,legit,,normal
W03830,bc1pgym5pz4cuhsqj4zpz7jhkq35majc3jzkf4wlhrhxrrtzkcuza93sqgkfz7,legit,,normal
W03831,bc1q5k9k03zmt99fhkfehr7vecg6gnrrh42wu9mv4n,legit,,normal
W03832,1Ej4D1FVjNCHupcmWEmsRWRFd6edWcyGZb,legit,,normal
W03833,1P1iwQALcqreyHphpUgSaYpFmXfqFQ7YLA,legit,,normal
W03834,16BbmuEFgdzmZU4StrxPCRBrr9qVMUQUeW,legit,,normal
W03835,3E9KbuWggHyEFRv7redqbaYjteEAWuRPgX,legit,,normal
W03836,bc1ql3cvraptwm58rd43aklmsz3gpretnmdy84728x,legit,,normal
W03837,18iW2TcZhqxqXUdRd3tZm7Eihv7Rz9Dvp8,legit,,normal
W03838,bc1q4prlvy087emt4zcrktvuclytemk2ylnmn3xxlp,legit,,normal
W03839,bc1qudgjq2je49tpnz9l08qp4vxn3g8h36082js7tg,legit,,normal
W03840,3Fr3ixqV4wXeL17eXdroE3SuBJULfKpttN,legit,,normal
W03841,bc1qfhkghchfef8j3yqhp0kkmuyvcn4xy5m7wq7dcl,legit,,normal
W03842,1NjhT2oEZJWKxaCoaLmkTKi3nD4iu7UGYR,legit,,normal
W03843,bc1qe9af0gr66anj9xcfhqkg45dmmjtny3qxxkmt78,legit,,normal
W03844,bc1pe9qj43dq2pqcvkr3rgg5mepdx3cmenpvvypv4y7q95zvmuywps6sz95qhn,legit,,normal
W03845,bc1qz4n738mcpm6qjkdlperr04adddjsd0pu49grg2,legit,,normal
W03846,14rykbGPigVBKU1ebs3vy6wLjbdhVxsRAn,legit,,normal
W03847,bc1qfj34rlr3e358xje084kmzfqn5ay8s2fanmm2mc,legit,,normal
W03848,35HpaVDcenS29U45vzD3sbCW4yva2zbyq6,legit,,normal
W03849,bc1pl85tzxd2tejk674r3xaf5539zhxwlglr055jtnx2ez3egf2c8qasrkskd2,legit,,normal
W03850,1WXSNxwC6unhs3sD1yFSbvF5jxzr1p5N8,legit,,normal
W03851,1EsMweJvGBNU7DWh5twhNUGQ1pgwefs3Q4,legit,,normal
W03852,1J931P1CMGdKebgkqxFcghBfqVtWh8SAyS,legit,,normal
W03853,17UeFnAsd3kgpvQkxgYh2shFzjYsmxzM2n,legit,,normal
W03854,3HyEdbTdmq9WRH49v3W8retVCcYKWNG9xR,legit,,normal
W03855,3LcAhTVnfWcTTJ7adv4fpYA3f9ASPd96S7,legit,,normal
W03856,1KuXrtjMy744gaG8ZiAjuJjfmdxcje9yZE,legit,,normal
W03857,1CW4nagCxmQwAi19TmTujG4gtUoHKnMXoh,legit,,normal
W03858,bc1puhgyrckfvtksljr3xesw4svgfn8gnmngmv22vn69y9a2v6xmfvds6jz2z6,legit,,normal
W03859,bc1p50nyrz9qtgqs05dc8w9djzxpzcllv2aznnulq68d5tdttyyqggfqzrj62s,legit,,normal
W03860,3Qte7SVby9G6aHr31mR4yoMKKorSLR4g3Y,legit,,normal
W03861,188MGTjLAeZnXm42UnBhxxdWVoZLR8F4UT,legit,,normal
W03862,36QEYeJJ9ejzJgy2Vj4doKnMttkNUrQL31,legit,,normal
W03863,bc1qq0kwgh70mg7fwjp99sgkjuehl8d3qs523x0yfw,legit,,normal
W03864,bc1qp5vc26jxy6annz58l5gdl49w3djwsafyge470p,legit,,normal
W03865,bc1qhu8hd0sc0a74tyesmmayf608vwgs83lmzrtvyr,legit,,normal
W03866,1DNjdStieHj7VYmmmpBPZRLcWhzKXDXSpx,legit,,normal
W03867,14ZRWHbzZBF1yveMCNeuyPteChsqN3vNnF,legit,,normal
W03868,bc1qqvvapxak5gq0mt9as62slh69rasmp8su3yfk7z,legit,,normal
W03869,1Nca9Q174yNCaDEHEwM1uShXaxdVbKYw4L,legit,,normal
W03870,36doLKjCsPzdP5gY8Ss79aLjhwho1V79oE,legit,,normal
W03871,bc1qx6wfd2jrkn2myuczjpnpdctv4tr46rkzpfshvc,legit,,normal
W03872,bc1q7fzl45ar0nwacv583pme86wskq3v47f0pnsvgk,legit,,normal
W03873,3QVCTZmR2gwNDPPwvC7Azyg9n2APhLDKsh,legit,,normal
W03874,bc1pawxsj88wsrpsymgspx22jwqynkccdrxj9fj9zmmtsgsp3chhtefsn4dc2u,legit,,normal
W03875,bc1q2erz24z30vnsxs8wm55mmjeem2j7c3tyeqcl4z,legit,,normal
W03876,18mQ9EgSPVaPeWAfUYhR9bWPXYRxAeQbF6,legit,,normal
W03877,14w9uqb4Jc85Zit4CEXw9NM4vGTjcmozPb,legit,,normal
W03878,36Y4XJxxfj4qKgzcG7kJABCgezRobtvwvQ,legit,,normal
W03879,1PhyXqeMTi1erwB7vjSpi6kwAk6ZojfKH3,legit,,normal
W03880,17BVrwWNjkzT3xf8VDzoRkAF2Czk8txnR5,legit,,normal
W03881,3Bfb34CGhH1T3RDLwsPkz2faG53oXpqHxQ,legit,,normal
W03882,bc1qdgf0d0qmqf43qkphr68jnj0wa55xr4w3zdnupr,legit,,normal
W03883,bc1qm2x4udgje95pu4pkt9wztm0j395qzh2gc9tu3w,legit,,normal
W03884,14N4RSsRF5qrCf8kpGAmfkWUA7fLub1Lq6,legit,,normal
W03885,bc1qrweytvztsaaptzcau0jcv0hplvcj46klmvsa06,legit,,normal
W03886,1CxhtjUGfBUPcDSh9o87bzEXYkd2PwZLxc,legit,,normal
W03887,1E7b77Mg1AqKmavCKsGViz8cjPQLfSYtiL,legit,,normal
W03888,3PRFQh1AUieEC8zPnfJg92gKn8vWFG9a6n,legit,,normal
W03889,bc1q8d8jpfgr9l2e5hxd87mx4sl86wqn053znuldlq,legit,,normal
W03890,3DfDkPc8Pejq9hZcFTPvzCoScKsePjDJ5i,legit,,normal
W03891,bc1qz2m8456tt205slv43qrm2x6e0f8elzl70rs2m4,legit,,normal
W03892,38RzLaHsQa92NSkYuETupoxRTQ9DjFgRrD,legit,,normal
W03893,1HJ4GbUnuBeHazYxwsPBCT3rh6Ut1nFn4Q,legit,,normal
W03894,3QQutXY89phoH2hspp4jXQFsMaPQoSgfSi,legit,,normal
W03895,3FQLos1cbpnFmZh4BSywKpPhQ8y9fp4tif,legit,,normal
W03896,3GQ6SnYVzC16b6FyXWPCNFasHscxJtZWty,legit,,normal
W03897,148L9wLi85dpAzJVnH58B879wi166N57fK,legit,,normal
W03898,bc1q8hvu6snqej95r8veltjv7slldkza32z8tnr0cm,legit,,normal
W03899,bc1qxsta2t6r9qjpf98elzv3t2aes4t6xw4vt53qqx,legit,,normal
W03900,1NE8YqqgGAqhroJkRpta3pyVEE4hidKAPV,legit,,normal
W03901,bc1qmpnr6782p8caghkeehe3cstre5a2tlmqgvfqqr,legit,,normal
W03902,bc1q7nkvuarjr07wkncg079egxpgrtk27rasf8kk9p,legit,,normal
W03903,bc1q59hzu4399y698zndnpaga9j0k994tuwejqkgmj,legit,,normal
W03904,19Bhv3Y4U4xncfXMTnNErKm37watKhvvGM,legit,,normal
W03905,bc1q4anm8pk04f7dfzgagwzuh2ww7zcqkj3e00te0f,legit,,normal
W03906,3QfzAnaNH6Ct7H6m93Enw9gsSHBu3R5z6a,legit,,normal
W03907,1HQsfcDPP1nnJqWstTzxqiQboFAWNFH4V6,legit,,normal
W03908,bc1pfu4w507lwv9mm6zve24e4y0t4aa2h4zhwue7ku4gxvpe98sv7qgqvu0s7p,legit,,normal
W03909,bc1q0rdl85z6rxq560684s5lu83esnd8828hajxphe,legit,,normal
W03910,1K76WLuB1rSWRtYawdck6dDgoBCTE6bNye,legit,,normal
W03911,1Cu4PXLR9BJz6oyVjWfd9Q2KwvPzqMCbhP,legit,,normal
W03912,bc1pmx488rfludjkphuzz09e5v0a8t3mcls9endjedk22djadrxdyu0quc92z4,legit,,normal
W03913,3CunuTxkh2nqK4zBSRDiTTfgniaXzmC8bD,legit,,normal
W03914,3FVGAeSQh17cqpxnCZz1oAFc33aKP62YZf,legit,,normal
W03915,1PoDzBi2v4NRmUnY7k9q8HQegLkvsMPzkT,legit,,normal
W03916,1qxYNisy4vKjtV8ZGo1r9W39z2qy4EWzZ,legit,,normal
W03917,1N5FNsPxxV8dtzn9apzgdDz2ioFkuZA9S5,legit,,normal
W03918,bc1qqqvu9fcl7kf4296v7xpnktrrxz6vrc7fc6r5w8,legit,,normal
W03919,37DKMSdwbL1LTpsAhXWXKnpmsmtRVMjnAe,legit,,normal
W03920,3CDixmYSWBsi95Prkr6NbEkpEKjjNZaFpU,legit,,normal
W03921,364YH5D7Modaru5x9cW5R4EkotjfGkf8Cq,legit,,normal
W03922,bc1q9ved4p7ar0ly06wchlh7xp36xndclq475vuqm4,legit,,normal
W03923,15tsxoHEpZy2aA7Ao1bBgeQq6xuTDyuZfp,legit,,normal
W03924,33gLgqWhErNPe5mBN5ucbxtf7PKZhDHnQZ,legit,,normal
W03925,bc1ps5scmpzaae6q235vjlcvh0ss0hdkwchzkzvkm6l9najjxtamgcrssfkq8p,legit,,normal
W03926,bc1q9sq5w9t2mmrceyty49ynf26588zenr780x0nyy,legit,,normal
W03927,328g6pPD4iQwM5wdBS2GN9nV5wDWCtui1r,legit,,normal
W03928,1FVYzkFe1SRcCqtcbzUjHEhDEPydFivqnc,legit,,normal
W03929,1HAq12YMCNpVP8D9rcZqCRR66jCvmkogRo,legit,,normal
W03930,bc1qlmg2dcddgjaq4e9x76tn4de3lrt2aw36c0uanx,legit,,normal
W03931,3J9r8JtgNSUaCNhgHq2c6Bnef4182xY8pC,legit,,normal
W03932,bc1q9v8quhn0utqmcqh9catd6rr0c6kpdwunrfvmc6,legit,,normal
W03933,3LdoJwkLmaSCYAZMPsxCi2ERovk2cZdrXF,legit,,normal
W03934,12yoyWxTJrnzNyXM7GxGQX7FBoQzkJDpYW,legit,,normal
W03935,bc1qqrz2enwzp33n7990mjvck9yyeg7pzuw050wtsc,legit,,normal
W03936,16VpEuRfmsw1fxqc2mprQYzQuwdktDA5sr,legit,,normal
W03937,1HVZdYQCKtiWqMey4Ni1wz6yv5Ysh6Hsv3,legit,,normal
W03938,bc1qjfuxxtm9fw7vg5pcvda56zjakqvccf80jvzq5m,legit,,normal
W03939,bc1qjck4q8xcztkdvjgx75rpdv6ryw0j628un6tgqd,legit,,normal
W03940,bc1qhfv2dgmpeghsev3eu03dqvmu6gqh7uf7alkv43,legit,,normal
W03941,bc1qnkqnphsjqjxl424383mgunfald2xmx48lsuy2p,legit,,normal
W03942,bc1qz7yuxczg40kh3d2wv7dw9f4t848wgrpn64fjsx,legit,,normal
W03943,39P5muTYkQy6rj6MWbZbZ69Ft61BHqETsq,legit,,normal
W03944,1LePcpWJHzqKr4QbwW7SRuP5FWwm6Vpe7t,legit,,normal
W03945,bc1p5syk4ew4su5c85dgg7xnukx6l2hhynxun6f4rmjygfqdu782m83svfyr66,legit,,normal
W03946,3479rHWSG1kE7CAPvsHSWT5p2EeN43trZ8,legit,,normal
W03947,15pvYnjYa2aWp7ocVgRb9py1BDc2TtmD4U,legit,,normal
W03948,bc1qfg0x84yrcn39taqr6pdgrjynvs78fd0uxchxqv,legit,,normal
W03949,3LxKFPJgiX6oKXFwE7uMjedmyUXkwdr3DJ,legit,,normal
W03950,bc1q6s33xh3uwkkvskl4tyzdq47yhr8h7h743etv5w,legit,,normal
W03951,bc1qdp3ysah00vajsl8q8st0rps000su6j3wvp6qmp,legit,,normal
W03952,38KqinAS5QGKeEwPaY2tusv3HmisC9a2Pe,legit,,normal
W03953,1ovDdgrty4W8wcqqHgv9b4c4S1Des7Gxs,legit,,normal
W03954,1ZrJ4tvtUevn1ndwsrUbPHCXEpUuBmFHY,legit,,normal
W03955,3Fst8n5tZ95z51uNWZN1zj9uHgUXgrW5jW,legit,,normal
W03956,bc1p0glar8haefg2ru7v6xxyt76st7z9t0v9f5cvt2253hkh8kqvl76qvjk4mc,legit,,normal
W03957,bc1qqlgvw0d03gszktwhprrq640dx2x7c9g8kpjs2u,legit,,normal
W03958,17rVjL3p7aDsj4KhTkkjuRzzEY2oNuJden,legit,,normal
W03959,1EMJGkjGqmSpHAJkvtXinKV9FfxPQfySho,legit,,normal
W03960,3KZ2Zudm842SPXzBzgQTEzfG1dZZ6GLNaB,legit,,normal
W03961,1Dn2mhidvQv83T271BjbjCLqbgeWi3Cqjf,legit,,normal
W03962,1Lm2XkKe9YbJakoqGJAxnzzbjk62BeGGxo,legit,,normal
W03963,bc1qpdgwfslfe0063m5jtsd2gas7ucr6sys8st04tj,legit,,normal
W03964,1Nr46ExrmX5LGfXsk4Ndb7pAEkPgcD7mZt,legit,,normal
W03965,14gfGtCDmtJ6eMX3EoM54bMmx4qGoKrCip,legit,,normal
W03966,bc1qmwtzthyk8l3hfjvhtzgzm6pgky8mz3q7f239xp,legit,,normal
W03967,bc1q9qcy35f5xnxr5lh5enhm3nk7jxys34zsnkgudd,legit,,normal
W03968,bc1qr3fk77z7s5xarjfkr462nxans49jfd7r7kea7f,legit,,normal
W03969,bc1q9z2d0gu2zqhnltynva4xlsfzuddkn9ecl8ta3u,legit,,normal
W03970,1Lmkn5CZyCpQ1JeFgfcTHuyw5ZSTCiJBis,legit,,normal
W03971,bc1qnh6qdmlhygfyex9fneaz209at93n7tpcyc29rm,legit,,normal
W03972,bc1pn53x6fefp8xx7wk90fz384tx0kn6e3lh2gvgwnhjzw09fmsws8fswrq90v,legit,,normal
W03973,3EWi8jjyBCtiijyjSX6GvgXZ3tkvdUfubJ,legit,,normal
W03974,bc1q944flkysneeasfvysawg9lu50zznd3jqfymymx,legit,,normal
W03975,1FLWiCMJARs5A4pLsy2nMES6BRzjNykt2g,legit,,normal
W03976,1KxZGpJa38CPzbJm4RuHFaUwd35Ldd7tyW,legit,,normal
W03977,34NB2Leym6AWYVsD9yBYk4Z15AocYhNZ5U,legit,,normal
W03978,1HxvBRC1Mh2Zo64VENNeWdzijmpSBeYPZu,legit,,normal
W03979,bc1qucdpejwu8yc3ma4rtnvahx479uvwt3f0fh0yxv,legit,,normal
W03980,bc1qkttdrluj36r3kjpq3qr8gnj9ntrzn5dpjs3d4u,legit,,normal
W03981,3MWc9Lv5sVunyrmabpPu2zKdPqE3Dc7MAb,legit,,normal
W03982,bc1q9xd0gj7x7vy3amktauecfc9wxscgnyqn3twsvq,legit,,normal
W03983,bc1qr4dftn8aafpylu9w7wlrhsykms3czwl2dawuzz,legit,,normal
W03984,37nHJbg3JWGVn2hHdFAwh8EFeMYnfUKT1D,legit,,normal
W03985,bc1qguqvh84wdxqzkmuhlp56c0hsjctyln6mmulwle,legit,,normal
W03986,1MycmGhNGSLRANs5ZiWCqo1iVRaDo8gaer,legit,,normal
W03987,1Fky2C7YcPDzgzsbCJNEraBd1rBpuZPQuR,legit,,normal
W03988,bc1qkfxpkd39dfw9aeyqgvpffwwaa9jdax0wuegpdg,legit,,normal
W03989,3M57mLjoagy2gG5ySLfgvK1WNNUBHDZEsA,legit,,normal
W03990,18fWeVZ8RJJ5RbHih2sWgc19aHCFircKEW,legit,,normal
W03991,34V51QCzFYnwcLnBCs7BHB4FLsRzURRPK8,legit,,normal
W03992,bc1pamgsgqmw3p2c8a83wphrypkun0yjmqt6dtt6rs5pq7uervgh73mqhw8e83,legit,,normal
W03993,bc1qv4x2d9ds6yhf44gzf2acp3pqtu7453ur2y6h0t,legit,,normal
W03994,bc1qpe8ys0ga5vw0znfrl82hvzguk7hlgcfcmh97yl,legit,,normal
W03995,3EqYY5vyF83Jy8rwmgGnoRStC7n7caRiuK,legit,,normal
W03996,1L81ACfFDM4WPprTaWkJSpJxcHCUEHj7TL,legit,,normal
W03997,bc1ppupm0qqhwsxeunxx98vf90drp2u7cuwpz3vrucl9ejf433qm0aaqjy584t,legit,,normal
W03998,bc1q997y0r7tw8gjlkxu9lsk5y8nls2jqcywjck6tn,legit,,normal
W03999,bc1q9y7f0rzws8wr329he22udn28k033euekp2gdjz,legit,,normal
W04000,1DpbJq8GZhxqze6JkoB13UEFPRMfEP5Mek,legit,,normal
W04001,1L5GJJetbYBKyXWWkCJYDKdtcfYwcbuK8w,ransomware,R001,victim
W04002,bc1pmfdrvpue28g0p0eql0pypsj3yr3p9upx9j88rh4hl4fer8e5zvyq9emzkt,ransomware,R001,victim
W04003,bc1pm5p9wyyj7zamqq6skcyjyvhut7dc2v6c0zkvv6lyy9ytgpxme9csx7kh85,ransomware,R001,victim
W04004,3CCS72cuYbpibx1DBCAdGoS1NyCAQMyGft,ransomware,R001,victim
W04005,bc1qvhyuv0az5xgfmcf0qtqq2agzcg4p29cn3y7dxw,ransomware,R001,victim
W04006,3Bj1ESAg9RyLD8Mna5meM3j2W72qSQx6rN,ransomware,R001,victim
W04007,bc1qe4gy8lwd08c8hw2lz8zz5735cv7e99u40jxlq0,ransomware,R001,victim
W04008,bc1q7yllkmel7fwr4qcq338dflv4vs84xlgtlg3kg4,ransomware,R001,victim
W04009,3ATav4kkaqWTwLn45DHvJ3MWcx2UjGabLB,ransomware,R001,victim
W04010,191Ed9zQZzYHoC5vHF9Kpg9iq9FK1m7bFQ,ransomware,R001,victim
W04011,1FDr9H29CmjkfNYanfd6YrK8txGZtz7RLE,ransomware,R001,victim
W04012,17oNWzQm7b5J6N445RXBdfVmYyLhjLcVLx,ransomware,R001,victim
W04013,36kSTVMvzq7Dk7c6CBiJq3wSYXUby4uYkF,ransomware,R001,victim
W04014,15snrAMNsCRXu9xsHL3KbvE5xMkVqXQuB4,ransomware,R001,victim
W04015,1GQcHQUxzDBT3NwtWxHxQrNYg8zCene98g,ransomware,R001,victim
W04016,1FaK373x7LHoYuiz9ecSrraALCNwTQwzhy,ransomware,R001,victim
W04017,35fTHKUhZstBmriFk73dmZiCkh1AnE66ah,ransomware,R001,victim
W04018,1HqFbxnx9gZBHEUnhuKv3bj1NvU6ufajtF,ransomware,R001,victim
W04019,bc1q8ryrz429sph0ljlg63a0mdzgr524yc06ueekze,ransomware,R001,victim
W04020,1JV7x8raCAWK2k1zUJwhupjSfs1MxHkQLj,ransomware,R001,victim
W04021,15YR1pjmhUKBgGzkzmtL3t4Eao3WgqBH3y,ransomware,R001,victim
