txid,timestamp,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type
5adbd9805d75e7d4bd2ac7744473d1234c7be01c000f2776f930edbbcea7f79a,2025-08-01 18:50:18.366897,['15ob364KzPcQgfY7Rtub1EbXDh2f2Ay1wb'],"['bc1pn5gfh7lr7upsu5vmy93q97d8dxp22g7kwftwyrmejukmznh6hs3qwqc8nc', '1BH6GNKqaqo6FRirBu1TEHKvqLnL1BVytk', 'bc1qy98hf2d09vwhw6zlluqjxd7fvghvyckhucs095']",[4.6166026430658365],"[1.2752022288583156, 0.3349365367259886, 3.006401587756415]",6.228972511719681e-05,P2PKH
ff01a970a59417a8df47378c1b1edf7b3cad73ded77c49f2dfbe72f093939975,2025-08-01 18:50:39.177805,['bc1qyny9683mc3xjxnc5sn55dh27xcyzg08c4m0l7f'],['39A4wuXkDgHjgKPEcyhyeF3BLPz5sC3SRM'],[0.5954458346100208],[0.5954007314102764],4.510319974441905e-05,P2WPKH
c88a57bf5b132b660fedca1f3d5562d470e7d73e87bf3f6f85705b2969d0eb1a,2025-08-01 18:52:39.951420,['1PaAaJ6F5txbsAoCXVSJ7kvt7XdrwZwwU3'],['3Qc5M3SHkMQvTpTY4vAGBadbx4KBSfJzZ4'],[1.6081503945159885],[1.608053087967344],9.730654864455164e-05,P2PKH
1fef3adce8e9f9e8d638f1f26ff8e272fcbe64c1baecd3be2af9aa4acc7ea900,2025-08-01 18:53:19.306676,['372r4aPkgSC3CiHj4dSg7ErmuA1wkcyruE'],['3NDoNquMeKPQCZw4PgEe1GmrkZdcywkDX1'],[1.5051553019542174],[1.5050306737476118],0.0001246282066056,P2SH
fe9f72f1280e0a0f69b489d99f49793975e60aa835c15393ce5ece3a25ca7c61,2025-08-01 18:54:22.708404,['36oqe6mzsZxY1dzRx5BUrwRxAp7zHZXUDL'],['bc1qakau8e4xsgjlth40zjsmym5zyyghr5rvnkjnz4'],[0.18398278056184697],[0.1839425816788805],4.0198882966456695e-05,P2SH
c631feda93029209274b94a1e81f23e4127730a85c50ec238410eb6d298dad1b,2025-08-01 18:59:27.461570,['bc1q7hxh5tcsnz4k65yddcskkez0rzaln0sfungwuj'],['3DQZjuVuyAAKjztfW7X3U6dykDWmn3fQvT'],[0.32510423793031623],[0.32499533563812866],0.0001089022921875,P2WPKH
20dba0b169f421d51d326f5de5a3b388b2a5a2f451f73a0c10b7aa0ac91c3070,2025-08-01 19:06:58.080950,['bc1qfd028kuw4ggvzh64s2wmt9a8qgr0yytkxl84g3'],"['1DA7wZKC8e8Sgth83zW1PngRSDZhjSRNov', 'bc1qhktmxg86p9w4cdaurafktzz6rq0ylr4p8rxjy0']",[4.576642499671173],"[2.483726167672962, 2.0922679358786915]",0.000648396119519,P2WPKH
02d3d495b111adcb2b4f0532689b28a2b9269d7a5562f102e8e4457315358c4e,2025-08-01 19:21:16.412446,['bc1qdevjrdgk2shs23a47zx0pjxy8hm8nxmql83xym'],['bc1q6kutlfzvptj0c2cp69z4434jd4rvh07tme2alq'],[0.2561672842575161],[0.2561192485745821],4.803568293396308e-05,P2WPKH
ff64ecf5e66a5fca85112a5718369cab6fddb850240025adf931802d05174d57,2025-08-01 19:26:07.789803,['bc1pfurcft9ag8ahvcp8rr2gxtv3jqj5kl7sh3fpw5yme2wxvxvfwggsapeysg'],"['19aRKFFWvow8BcPATqZqJnEfyVTexJYbo6', '1DkNLBstaiF4CqRpV4nuz6eiRhQnGKZXdB']",[2.302946885122692],"[1.2173265161061673, 1.085592657162842]",2.771185368301039e-05,P2TR
932fe858dea1bf060b7f2c3f25daf81dc5a80b97d46be9a7c53351be71e78cd1,2025-08-01 19:27:36.414733,['bc1qpk572hxenqpckhmyfa6gvgzjd6wz5sp6gg362v'],"['bc1q3xagf3lpueqst44pxftyan6jfstu9l5fxu5rf6', 'bc1qaxxxjnj959pca9pw5x6hk3qw3uzjc37x2yarfg', '3PqacJRFQKsCUf992QYmVm2bEWwRXQGuTA']",[2.365555585294591],"[0.7740726229203699, 0.7351149325725373, 0.8563412901432771]",2.6739658406415935e-05,P2WPKH
05b79da124ff03bc2c0081cba9f31bd04bf3bce926f0827e6e29333a8c0bfef0,2025-08-01 19:40:37.412479,['bc1qtgd8872c0mwlcpme0wje2xuyurv7sw902z8yrj'],['16vqFfpZN8fCmHWdeUmdzBtqExD1fmiDP5'],[8.10002940172503],[8.099920423536238],0.0001089781887915,P2WPKH
d723e474d6bce62663e08999fe20b4bc4d8973143b18dad2d71c449565006a79,2025-08-01 19:42:52.943669,['bc1qn63uag65n792vvslvxg7du2xpxt5l2r47nv6tt'],"['12WdRN6wnHn7R4ZUTXyQZxbeEF2VpoybJ7', '12NDy467Ks6i5vwFRhNob9TxoTE4wqA553']",[3.740389871840219],"[2.771704065106322, 0.9685744531990494]",0.0001113535348482,P2WPKH
2846561679c21cab40c7863d8a417c7e6f6719cff05a1757c2a260b490cd7a7c,2025-08-01 19:45:40.479578,['1FTfTYUAhFHVXjhzRX3cBgxQR6jLxzx1k9'],"['19WwoYietdmgtp8oy3Nxj5X9pd2C9yTDwr', '1KUH4JWCDFUggT2XTbuGx6ducZa9tjSeWq', '1LUaqq1x26oxA6En3daFKmrPCfMNPGWimC']",[5.074782438472831],"[0.9554164302331872, 0.721879530320556, 3.3970124764105325]",0.0004740015085551,P2PKH
75ac437460c3cf038a71f5eaaf4d743a5c2f1c7a699c2c1a00258c635cd65c66,2025-08-01 19:54:18.430580,['1BUaZwULfPuidBRBFHLu33rdUFT67VGLAS'],"['39ajZRvNMr4JCyEk9c4ZAM8cYCkzNohV4n', 'bc1prspd7rgrrk0s9nl5qlgk2cveeg6csuygggdsj7wy3q5s5yj88mcqwsqv9p']",[6.691092594414209],"[5.958023923534101, 0.73300591955172]",6.275132838836249e-05,P2PKH
a72577aa087852b334e4935ece79edff105143811a94ad1a1e3ac7300eaebd1c,2025-08-01 20:00:20.843607,['1Dqy79zmLK9bZTE2Bw7WNn8iWE2SNiFeET'],['3M27cD82RguH9yw5XrmueZm8LW8LadMfMb'],[1.0373526075212776],[1.037309518284313],4.308923696454774e-05,P2PKH
2573cce799a9e62caefdd46eeeb4e7075460e30abe5428cace608d006d0dcf39,2025-08-01 20:01:50.206037,['354PiF4QoKvMkiShqC4UqN6ooNNmbZRSyX'],['bc1qd97h7dv7kq5c35clddjrkf5sshreesn6v678pu'],[2.1417878166571174],[2.1417053122318994],8.250442521790541e-05,P2SH
3ba91c342f58ea954cbc1b4b55d214cbb2f80923aa45c6b99b20418c6b620331,2025-08-01 20:06:11.871721,['3M6yh8nbt3SZRdqy3jR8VnFmdePcYyFodk'],['3P7zLmegAg3trVjWzzRpzwGAhjiKUNM2Kp'],[1.2291254159626213],[1.2290690706123855],5.634535023581728e-05,P2SH
312c4c6e4708f05bf0ee642e9bf111216353c538991ec1fdc0ec8e9970ad0e2a,2025-08-01 20:16:34.867012,['33Dw1udURSHbMEH6R9kV7h4SD7zx8zj8PF'],['1FCUP81xJJEQ6PWEB4UgCkfHREcnC6NoLS'],[0.315940725548175],[0.31568615411618517],0.0002545714319898,P2SH
d5101e856a376810c7226456ce40408caafff727260aab3433c346c96e03eb7f,2025-08-01 20:16:38.275251,['bc1qx362n5scmd4gquhsm537s2e389xu6wepjg7wr0'],"['1Cw3pQFHg7Dzc65fsCTmpEZSEHcyVALb2X', '189n8kP2r1Fe6VeGba3GisXMe3Bf492Rrj']",[1.5589424385229362],"[0.9207281959942093, 0.6380588874194608]",0.0001553551092661,P2WPKH
de04389e2b911ce2c34d0e1b216c49d1fe517c9acf03ec1746f223ed8fe7e4a0,2025-08-01 20:18:32.408606,['bc1pum40xsp3fmzvu8qaur3ugssk2wq2aqmk0sv6yht6me5cx0n0w6zq3tnvxl'],"['3EsMRuR6kmRMbUAx89wkQ8UQ7Nxf8RU7yV', '173XbS5WrESJd78dAwJ14iqt5acUH1j4fD']",[0.7838366533848292],"[0.2520812198383116, 0.5317102428574565]",4.519068906113221e-05,P2TR
fd32cc7c00d2cb7adab026de55e5994069e437e8c1732bd065f526679c77829b,2025-08-01 20:30:29.101294,['32e4PRsgcTbA6JSotL6DtYMkkQ5dqRVbDo'],['bc1qsqp55f3wf2fj3tfwwu9mx955xv32lg6hd7aaa0'],[1.3113995570658905],[1.3113811057624594],1.8451303431222016e-05,P2SH
e858723a480eeb3a99ee498be7a58501db2e836691216f8a463423ff758f71eb,2025-08-01 20:46:36.769804,['bc1q9pzxa524f0rf473trw4rw6akeshwpzfvjgce0d'],"['bc1qmk2742qx6mclpnj3nwap3atsl442grm36nydtv', 'bc1qxpzq47spwl7qyv0v9kdsxfqnvcefcp6002e6kt', '1DYEx8S6rT8d7EJafdw2z8t1fYHkfdL28e']",[2.456972155254429],"[0.568872484641542, 0.6030049052723134, 1.284998997781332]",9.576755924135888e-05,P2WPKH
b1a76b9992c29e5b14eca366b57a5b244fb37c5cbe0cc8234191df901586e746,2025-08-01 20:50:40.891875,['bc1qdevjrdgk2shs23a47zx0pjxy8hm8nxmql83xym'],"['bc1qrxgfna6f7hc6f7jfnagyhms2xpr0t0xas00clh', '192NtjkK7eRmE63ywhZhBBiPDWPBoe7ihi', '13cA47vWDuQtn1Ziqa8Y7bJXV8WRQreH2M']",[5.27456805712517],"[1.6456372800756267, 0.13049030991088292, 3.4984294128435067]",1.105429515296574e-05,P2WPKH
471d3706d628e49b6890566751155820622883ef07e18850d031ea334708e7ee,2025-08-01 21:01:14.269900,['bc1q9s6qsh7kyjmdxy69pcwgcs3cj63rccjufy7gqk'],"['bc1qgklxjzatszlz8w30wg0jacag4n38rupf8dd9wj', 'bc1phjx55872273l4zhnszu037h225klakss0pzqdrny2ldpxt5wqq9sd3vk2z', '35D4SPZ5Nxb9TeAKKrYWc6Ccwk8MJ2vnZ6']",[8.084493470726265],"[7.4450117667260916, 0.09719816844546748, 0.5421288182215508]",0.0001547173331544,P2WPKH
3b62beaecaa62b23c0ce9c7c9881d6c8b68da5a16c995f3724e073047849b432,2025-08-01 21:13:41.529745,['1DHTVZKSujq3XtZn7A2qMdgodYgvSijQnJ'],"['14M5KPoVMtyRMvoKN1FZGzuFGkmeSA3woJ', '1Jvr4iJVDWo7sHNtSKcbNsGCunGQRnaV99']",[2.579710718278318],"[0.7353558545056781, 1.8443534401752257]",1.4235974142366711e-06,P2PKH
ed377cbe26a3a61e66bb2ea371d7cda9c279b4cb54af1a28b15e8798065309bf,2025-08-01 21:29:51.317270,['1GCSoMoMHFyMngRjd5kNMVtAfFbQLCpuF6'],"['3KvtSdnWCuTCAFST68dEs5kVrCT2ed8DYX', '1CfWXLAab9Zuws1B2GHtGEDFh95g7cVVsp']",[0.9990057503860279],"[0.39559210242359333, 0.6031539899775917]",0.0002596579848428,P2PKH
7154f40ccc4ac21b097eb812ed846947c753267d75ff1328ddc055da3227c47c,2025-08-01 21:30:13.410012,['1PjxpX4eHwhxtEKFjkMiJweNbjK3EDFf3y'],"['182ZroSUpmxixirEzTtEYxyjJAPPiT8nbN', 'bc1q6j9lmg8384muwq03p88jsk43ltfsrwfq0g065l']",[2.843577458807342],"[1.207228218729872, 1.6361310741969601]",0.0002181658805101,P2PKH
b0ac8a8046aa32bf25d6614665a013b3ea2237cb7283b0a92a304280b553d0cb,2025-08-01 21:32:32.526899,['158K4z94h8wpDbtK946MF4k6egU1vj8d9p'],"['bc1pvx2xyydc7cnc5c8233kelqsxkv385eq0jttltrw9w9ez02w4wzxsa0rye9', '3EZx2Q3aZDCmDbe45CNeLeQwvnXKwkqv71', 'bc1q4pkgkllszeuvanuh2xrtlas5uu77uh9rwk7luu']",[11.977569611079462],"[3.6873672522936385, 0.07391821690459292, 8.216188542695242]",9.55991859871814e-05,P2PKH
fa86516c91ff6eaa85466870a976294d9f074aad8493074428850da92138ee69,2025-08-01 21:40:44.092332,['3HGZo3yVo9nV62C9ciVc6qw6jwpq8Bo2bF'],"['bc1pl9d2aa3629ldn93v7d9e4s3y84eaq5qx7uqaxpvh7lyqc2q2thqqxvqsd9', '3FvvhUY1y8YZYAztDM3RsVFYzQuicQjHu6', '1Q1wpDjnMwp53mrVdzCevmJLiiTdWPN9Tn']",[2.8086172047451328],"[1.1323329887988614, 1.380942895060211, 0.29525273979351485]",8.858109254554936e-05,P2SH
4391a32ab2928259a2c651a00dbff728b8d21f9fbae7259654a823d41102f671,2025-08-01 21:42:07.914309,['bc1qvxqus7el9unjl2vtfl8veafvwzc2rfl2g2n97l'],"['bc1qn40v5xqmfrnr6hfg9p2q6earxycyy20hvae0er', '36oqe6mzsZxY1dzRx5BUrwRxAp7zHZXUDL', '1M4MAmAqjjfei1eH29Uvq5NYqjhY1VXLPx']",[4.757409358587678],"[2.1002798833475222, 0.44176375992008227, 2.2153571322229646]",8.583097108175294e-06,P2WPKH
fc727af6b558512e30b2aab65e120f10a24c2e1d130884132aa4b505cafcb4fd,2025-08-01 21:59:11.817043,['3Hx8Wx7hBrUjLxW6dAiWPGbRwvJXuirtrf'],['1LmN9fh4LCDT4z6gENPewNn2W7pTU4pLG4'],[1.7802773499499338],[1.7802330980183503],4.425193158348733e-05,P2SH
55a0aafaac88a3e91b4df8fd43960f01f6b707003975f02267ef7e98d42b1610,2025-08-01 22:06:31.965732,['16Ffzsc3YPBzHPzn8Wq8uY1aYt12DnNszS'],['bc1ppdynf50xdprdhpu5lgl7xevyszplydz5sdkaaxtjvwn94zwk30hq0c2fhw'],[0.4286691200099213],[0.4286042822025084],6.483780741290971e-05,P2PKH
e5c902919188fe33eb5fd8ef9e10228958ecf88faf016add5fbad21d2c0309d9,2025-08-01 22:09:55.460595,['3NgwTez3ghU1sFKJnnF32ArhEhn73YuBSj'],['1EKfvpw6nKbtMfFgbZnUPmyZ6jPtHQz4yi'],[1.456776356892078],[1.4567759372083924],4.196836854757506e-07,P2SH
fdc440da5756db3aca8109dfd2bb9006d51953828f1868022ef72b0aa3f44c74,2025-08-01 22:20:02.007548,['1FRNcH2aSANWbZWmRqWiEpKFCbduCPoLji'],['bc1q5xk3xw2pr4rg8kf0mlv6qnks3dd5v42efprs5v'],[0.7837286440778382],[0.7837233935688191],5.250509019032133e-06,P2PKH
6749fe74a479e642b25050f4eedccefcda8d5e0959b6dfbd8e6abca3f45dbbd1,2025-08-01 22:20:41.633369,['1NTUbvYgxW3dQgsuUtq9Z5Bsj1KHhnbq34'],"['1EzkofXanR9FYNgoG8RLtqTRWxjMBe2Bwq', 'bc1q5wvxe72vjeas6e3mawznghnxqgr79nkuwrqfp2', 'bc1q266qf898mukt06vh0vusggclxtu79w72wdhlw4']",[7.495871730038952],"[0.05720138259917945, 0.8331360863442242, 6.605438091520808]",9.616957473997844e-05,P2PKH
959941d6e67582273b0ef84021618dcdc09431b044a28396f5ba131749f8a25f,2025-08-01 22:24:41.027822,['bc1q7fzl45ar0nwacv583pme86wskq3v47f0pnsvgk'],"['bc1q0sd8d90ja4zha6dkhel4mvrevkpep4w8k8j6a7', 'bc1qxd0drjfxwvgy0keep70trm74zpwmlm2pxte3fr']",[1.038772154837354],"[0.5931598863617115, 0.4456097176717821]",2.5508038606067524e-06,P2WPKH
22c80c1548add7f252e174d6d7ed0944e6b33ffb341ad1fa944fc0a611909c92,2025-08-01 22:27:24.432024,['1MsqzuQV8qfTghak2vxQuVvq3K9rRNyjeo'],['1A4g5eGUfrh6X2Ws7ZjjUa1Jxnh1GfRLSy'],[2.4369423024686983],[2.4368692783170833],7.302415161513939e-05,P2PKH
2ac6089e1cecacd1d9ec6e2d0ece4f665bb86b8acf667ca769b7a8b4c86b83af,2025-08-01 22:32:52.765267,['1KRHXGMRCXhHJusep5WhSH4SwZvmRioX1B'],"['13otBzAH8axvwnDoaosfLEqF6iusrVNL1N', 'bc1qa2nvxefm06j2kh2220ceth98eqglde5ey30far']",[0.8151292279210597],"[0.4961393647307852, 0.31894806599340003]",4.179719687452536e-05,P2PKH
7619f7fbbe40933b5e3e9c1f4552a4259af7fa3522f9c848b6cc23032c72a5df,2025-08-01 22:33:03.957401,['3FQCmMh6PzhVRUbL3Bp3DgvwGcdFgcjfPD'],['bc1qnshztug3grlx2z0m2ktmtuykx72ktj5ellwet0'],[0.44474347025281],[0.444534026435334],0.0002094438174759,P2SH
0e3cbd62db81bdb2488228572eacf23aebfc7e6eb388df84f1b3871e639a8b21,2025-08-01 22:38:15.104778,['1Cu4PXLR9BJz6oyVjWfd9Q2KwvPzqMCbhP'],['1GoD2brx6GhyAFeqVGSYwJSym92LaXqAEM'],[0.9578045463439969],[0.9577574600921703],4.7086251826625846e-05,P2PKH
5fc23510e68aa52ff4f12bd762c69d34feb12af14351868d223bb44dbceb4b56,2025-08-01 22:41:00.809116,['34wpjEfH1HefXs1QTYY8H2ST6gy2fia2PE'],"['bc1qp2hses245a6dqlw2awft88wqe7l956huuxllcs', 'bc1qv8gxm8xxqy64nv9ppeq8gwf64uwn60897ydys0', 'bc1qluxurl4lwk0tfulf0dpdt57ypt5k6n4et27pw9']",[1.5741689539211503],"[0.9315886975883139, 0.1858369048833047, 0.4567025774361319]",4.077401339991756e-05,P2SH
1994e629089bca4a46a07cef829e48e09df13f3982d200969e4788abbc1d5882,2025-08-01 22:51:52.479502,['bc1qgsxqtk8cy9f5psr60eknpwdrmk6hyedffxwehz'],"['38Lqzi4uXir2Uu5E1LJSFh6ebhFfy7q956', 'bc1pzann96jmx4hakqprs6ukjq955hncmxt22pnjdpp2rld406lnseusmcj4lw', '1LPUrcqQLcwiQRqVqJwrQi4588yB3Gy6Ja']",[4.064804182820423],"[2.942151811395212, 0.4147209278985822, 0.7078738376210297]",5.760590559950727e-05,P2WPKH
be84039f886d14e2e19fc20a36b4aca83c5ce2f8e81652e7bcb819f357431856,2025-08-01 22:53:17.534169,['bc1qhtn6ke7rhyzv04yzls277qt8ddkyv3hr0mr8nd'],['bc1qr6f7qy4chelfdrv2g2uz7fw4kzy935xw6uus2t'],[0.45945739039450245],[0.4593895905601757],6.779983432675504e-05,P2WPKH
f265c7888bc05c526bb07f227ade8184851b9e900c4b3bac793ff66e0fa452b0,2025-08-01 22:56:13.965628,['138tCF5UeygHPfggVzfat1iCB88k9WnnCq'],['1BfTHQa8q2h2MtXM7cNiMpMPVAbfLGCbZb'],[2.356339349201581],[2.356213560146911],0.0001257890546699,P2PKH
b161c41fa5e7a5ab76d286d3d7e0d50f362c4d9306fdd51565a16f14dad13c03,2025-08-01 23:04:58.336199,['3NvS16sraeh24Fti1i9tAgvhPhZTMzSbLH'],"['bc1q9sq5w9t2mmrceyty49ynf26588zenr780x0nyy', '1MGtFgojmsGcKHv7WPxWTC3m3Apr8LWfju']",[2.107727317646411],"[0.2875407427459678, 1.8201634911787772]",2.308372166614773e-05,P2SH
599f73e9b74a9cce12fbe1c78280aa2a5ab33e0d2135e45a9755cc2edb8faabd,2025-08-01 23:08:35.742185,['1LJRz6s2HgE4r9kTLn7a3b4ihQbnSSdTuL'],"['bc1qqeurjpjl4dclykm6nn8czta50r7jfjl3ldew8h', 'bc1qaa4jmd5shwmd2nt494kuaedkgtsnfz6dla067r', 'bc1pg3gwc86ymeydfxrm6r8x3w0p8z8q5vhhsme57ntym4q7alktz0nqrs2nlq']",[3.8642771811986334],"[0.6948350231444473, 1.805481403644831, 1.3639107212318953]",5.003317745967317e-05,P2PKH
6c3d869f2397e0d48c3d68b303c7d70267dc50190acf3bd7927ac2328da11009,2025-08-01 23:14:00.933431,['bc1qhjcw0jl6uqgfnrhxks3rz9lvepmncuk55ams9y'],"['3GkfZJ1QXWUXkhhPdBo6RaHLphKyPoezkv', 'bc1pqx26aqqv0juq6qayxpke49cmjmt72wdypn9j5yv05v9y33qs4keszrlkcc']",[1.3235368514516015],"[0.79783732685587, 0.5252626259386658]",0.0004368986570656,P2WPKH
dbe934bcc807e6d28279251fa4f7b3e1ec74fa581f4dcb8bedbca7606b8d6beb,2025-08-01 23:24:59.616844,['bc1q49qacpjmtglq8yy5cpklkqwylrgmutm4u0y7cx'],['1G5YjcHwDLHxkuyLAzCbzM6pxTfhWsYwMn'],[1.1473007628426743],[1.1471311561292532],0.0001696067134212,P2WPKH
6ad26dca8839cee57ecbe2d83a3f4815875b4a62aa93cacfdf5f7cd50a383de6,2025-08-01 23:28:31.658900,['3JmKSguxm5bpvqdQVLAt2Kxg8UT3fbxT5q'],"['bc1qjk5t89rcy4cunsk6rm6wrzu7j8nc4cptzm7lec', '3QpdLzzZRs1NJJVFxkKoY8TLaqwtyRtpPX', 'bc1qu2t72lstlyxspqt826x4mj42ngvxkex9kvkr9k']",[3.874341120872171],"[0.6116661580515754, 0.5879472570331206, 2.6746076474926457]",0.0001200582948291,P2SH
fa4c96d21d221079eb7e192291e03adbadaa982ebab81c9329ce9c06643d924a,2025-08-01 23:30:53.421509,['1NfToseySEWHQ6HNs9FdRyZEmbRbLgSsXv'],['bc1qqk886fzjepxnzpxxaqhqdxcmfkf9qsgpjj3sls'],[0.22762303766473296],[0.2275874929386639],3.5544726069066656e-05,P2PKH
b5f2d04cfe86c691c0f145a72e6cfa40a037c8370ead1470522d6bf6e61c8dc3,2025-08-01 23:31:17.406324,['bc1pru2g989eu8l7m6scfdg9nvyrhzr28l4c2u2s28s0ct8mz3ec0alqppuney'],"['bc1qtrf7uvzd5qhrqck96alqeufvaukcwqrm0t6k2q', '1261ar399Dik2oQyx6Zovk8YgTWwcY9rnq']",[2.383878305643648],"[1.4890554123897515, 0.894654053978153]",0.0001688392757435,P2TR
1720d72dd541d6c43b96d551e01f67f1d7c35b6af68f33094c52106e25282990,2025-08-01 23:33:11.061888,['bc1pcyg2euvqk85ch6yd7d9evr5rvfwwus0wkek2ycdqkfe86tgqaq0s93pt06'],['bc1q56ma9kd0yd6vh48jkm7ssteqkxdfle38zh27da'],[0.35418145268022405],[0.3540273105532455],0.0001541421269785,P2TR
6a5f9bbea3dc5d1d30f0ffa1a0d90171f6a19fed22c0e566b4f8e7393cb0d85b,2025-08-01 23:34:57.417690,['bc1qjck4q8xcztkdvjgx75rpdv6ryw0j628un6tgqd'],"['3G8UAgaZHXrqmbQFWFf1fn8H5gYhKnTEu4', 'bc1pm0gxs0jmx9ueg4dm7pxeq0ad7nrkufh2f3h5vkkjxkace36gs3tsv627q5']",[1.4065997481443713],"[0.2641132777159456, 1.1424623839333377]",2.408649508807396e-05,P2WPKH
b94cb340b6e990b4a2531c539abff0d075cb676bb160b64fff32cee2988c4f33,2025-08-01 23:39:47.614287,['bc1q3xs7uw5w7ghxt83d0sv8gc2nnvzxjc6z5rfm4g'],"['32ayMFjJwtYCkpPnCm2uXEDn5DFLqcAEAt', 'bc1qvsakcgnnxgzltvfnn3583csttkcymekgsyzpx0']",[3.141641018626838],"[0.3840617052635926, 2.7575126243698955]",6.668899335009795e-05,P2WPKH
92dfac6285a8a1470d2ecfb6bc6852b1a4915013e26794c3dc0f59367c47e8aa,2025-08-01 23:53:18.018150,['1DmfiYxz1m7Kz7ENJECGwjVZCjvxYChB2h'],"['bc1qnshztug3grlx2z0m2ktmtuykx72ktj5ellwet0', 'bc1qfj34rlr3e358xje084kmzfqn5ay8s2fanmm2mc']",[0.6188098596977523],"[0.04278751987681988, 0.5759963115844665]",2.6028236465955783e-05,P2PKH
2b070458c32b92e141eebf1d232dba59518cc89b39b5007231ce576a1f5c9f8d,2025-08-02 00:01:34.984603,['13dhnZd13cuRLP7L3cFzwwWxvsTzD6SPDE'],"['bc1q246dszjzf6g09gacvmv5h4xrp7tmqa3xvl0jfp', '1DnFuxkt1Jixcbky6U4jhC5xWu8P4GTtkM']",[3.074457716745607],"[0.6341805072672858, 2.4401511238249443]",0.0001260856533771,P2PKH
9cb7619bbaa92bb867403fb9b8abe8a0498750cd78027ba0187fd10e65233865,2025-08-02 00:09:03.779855,['39P92t8nAYB9UUt7qJ1rfqiM221A5dXK8R'],"['3F1Jr5hTcLCNehKwDsFUX1v2rdSkES4JAm', '3MiuhR7DQGfEJ2wekgLTvKuUN2U6Bc7C41']",[0.4154582807000263],"[0.25237533961591835, 0.16287275753399183]",0.000210183550116,P2SH
3f1484bc341ad39613bf2b255901b97013769a970a1d182c615836b7d631c000,2025-08-02 00:10:49.087123,['bc1qnupqge3mxep6z7mlhph9nsklng4a2t8z8a0var'],"['bc1pnpxh5f8ncvn8kljz8v6p3vgdzqezep4ny8trfrwpw4vdued6edaq9arw3c', 'bc1quhpl7c4rlsr7kkt9lajju3mjp7kyss0elq325l']",[4.1042513277853105],"[2.806524148446613, 1.2976364787613683]",9.07005773299628e-05,P2WPKH
431e4297892aafa054ddf73d205a9371f29fe6f9d6a2227318e1b4d028a201d9,2025-08-02 00:26:40.854538,['bc1q3mx4xp7eju04ehmnnanq7enarlkxk0pwt6v46c'],['bc1qf7fz7ludz9dez3vten5xwh3fq0vhx3led7gqdv'],[0.9282621784012749],[0.9282566527868463],5.525614428540605e-06,P2WPKH
356ecee9c24a6f5036f6a535604ef9c6cddb666d48678f7c968a897a1b80825c,2025-08-02 00:28:54.858372,['bc1qxlenz256a2jwl9ttc7v44juvnne5qzvfvejkzn'],"['1EKfvpw6nKbtMfFgbZnUPmyZ6jPtHQz4yi', 'bc1pr4vmrlytrl78jm5s3502eejx43qr056dmzx8n5cqa68lkf2pexmsmx79xh', 'bc1qcs2mwyqs3krep4a8ccr0zj89cs76kuhpmvvpkj']",[4.3238037074435365],"[2.970188526448946, 0.15316485094009316, 1.2002548784445557]",0.0001954516099413,P2WPKH
da063ce3578ce9b78ed8bc5d82f08de6eca8e14eca217933dda201be048ea1cb,2025-08-02 00:29:49.969657,['1BR9ifgAiXXvWCh3DYk4Xt5c38hZNsexqe'],['1BR1BznZJHMA65reJt8WwD4qpUUtV3u1k'],[0.8942920322552784],[0.8942222898616728],6.974239360561445e-05,P2PKH
0640b056640cdef301a528d16e141ff8c8fb6c9023901f46f2e8c8ee060d37d3,2025-08-02 00:43:56.787695,['bc1pg45m2rykdlc9668jew8t3x2r5y7lfsf04c9kplzn36f38khs59esfzvvyl'],"['1HQMGbFa6mgKDZ33A8BMTLQkRZkgLYeH8d', 'bc1p7zfc837gefhzrgsaj72vp4k9cy8mvc4vspatay72tfhx7akn2pksjj0ysc', 'bc1pq0x4ew3l4c2smuvs52vdakd77tjqk6htllfpnd9yvec8qr373stsyrfalv']",[3.977322389303199],"[0.4652111164778058, 1.656365186585114, 1.8557304199811415]",1.5666259137440634e-05,P2TR
bbd6a2d42f59b5a61685fad565c84d81e6df306995e438fd7339dd5ff896bde2,2025-08-02 00:45:04.413194,['1BTTmdmDMt48dcJJxhj8bkCekqr39kojs7'],"['3CHXqEaBFTJWeC6cZkvq2BHcH9LxPgPDQt', 'bc1pulhdlyt40998gt59e36jry5wmpetaxa454lqx6m33pnu5ejt2ptqqrqtc7', 'bc1q3ha6lq6x6g3y86c5aph5llf494gxn86mmfnez6']",[4.7849165151851585],"[1.5310033628829296, 1.7122618589576384, 1.5416383796550062]",1.2913689583964144e-05,P2PKH
5f7347a27ac29ad7b558e74bca625acdaac379d213090c3213370a3272ae465c,2025-08-02 01:09:25.749705,['3CfaeD2Ma44YLAajQQJ1n5G8u8N9m3ADur'],"['1CE8Tdequb54S1HEbP8MsBkA8Qrr61nX3S', '1L2K7Ts5pD3JqeT8Qup92Nq6Tz1xH4ARag', 'bc1phqrw8jl65hfm6ve4ul9jqrfpxzepy7kqnsutt6hnfsc57dl279lq0s2ycu']",[3.4743516966483643],"[1.1457129345651964, 0.4547824415233287, 1.8736570210680634]",0.0001992994917754,P2SH
