txid,timestamp,src_ip,dst_ip,src_port,dst_port,geo_country,asn
4667924b283ac2363dc44faa578865dbf0108787db7bf058573bd6044f63a40a,2025-08-04 02:46:08.179935,128.73.153.250,156.51.142.204,8333,8333,RU,AS4134
4667924b283ac2363dc44faa578865dbf0108787db7bf058573bd6044f63a40a,2025-08-04 02:46:09.185188,156.51.142.204,156.122.207.13,8333,8333,BR,AS3320
4667924b283ac2363dc44faa578865dbf0108787db7bf058573bd6044f63a40a,2025-08-04 02:46:11.987368,156.122.207.13,88.143.114.253,8333,30301,GB,AS4134
4667924b283ac2363dc44faa578865dbf0108787db7bf058573bd6044f63a40a,2025-08-04 02:46:14.351818,88.143.114.253,1.11.128.66,8333,8333,FR,AS4837
e831a49d37d730713fabec7b197f8496d765966791a7a72116e7e0bce715c82d,2025-08-04 02:48:02.240437,199.209.48.250,92.64.45.190,22240,8333,RU,AS3320
e831a49d37d730713fabec7b197f8496d765966791a7a72116e7e0bce715c82d,2025-08-04 02:48:04.267820,92.64.45.190,170.54.101.144,8333,8333,DE,AS15169
e831a49d37d730713fabec7b197f8496d765966791a7a72116e7e0bce715c82d,2025-08-04 02:48:07.011140,170.54.101.144,93.200.115.206,50773,8333,SG,AS8075
bc96646a7a2b83aa0e9a8ee6c25dc90c53de3bdfd9dd98840ba50912f70119bd,2025-08-04 02:54:13.337742,107.79.211.171,193.178.185.144,8333,8333,US,AS16509
bc96646a7a2b83aa0e9a8ee6c25dc90c53de3bdfd9dd98840ba50912f70119bd,2025-08-04 02:54:14.804660,193.178.185.144,139.15.252.188,8333,8333,DE,AS4837
bc96646a7a2b83aa0e9a8ee6c25dc90c53de3bdfd9dd98840ba50912f70119bd,2025-08-04 02:54:17.535781,139.15.252.188,134.20.132.48,8333,8333,RU,AS24940
44eb2c765b033ddf05ed68fb84efcff24469fa3da7af1f3f60d1388978b7df01,2025-08-04 02:54:20.295424,151.218.224.187,12.119.21.254,8333,8333,DE,AS9009
44eb2c765b033ddf05ed68fb84efcff24469fa3da7af1f3f60d1388978b7df01,2025-08-04 02:54:22.267791,12.119.21.254,115.232.173.177,8333,8333,GB,AS4837
44eb2c765b033ddf05ed68fb84efcff24469fa3da7af1f3f60d1388978b7df01,2025-08-04 02:54:23.658454,115.232.173.177,44.254.125.175,8333,8333,GB,AS16509
44eb2c765b033ddf05ed68fb84efcff24469fa3da7af1f3f60d1388978b7df01,2025-08-04 02:54:25.462605,44.254.125.175,190.8.248.245,8333,8333,IN,AS24940
44eb2c765b033ddf05ed68fb84efcff24469fa3da7af1f3f60d1388978b7df01,2025-08-04 02:54:25.916582,190.8.248.245,208.63.234.80,62094,8333,DE,AS4837
44eb2c765b033ddf05ed68fb84efcff24469fa3da7af1f3f60d1388978b7df01,2025-08-04 02:54:27.410161,208.63.234.80,43.103.5.203,8333,14291,GB,AS8075
5d5932d791ec7d1fb9d48ff6117419f8b9756c9393cfe2c09e923b85fb31a93f,2025-08-04 02:55:51.536981,103.1.221.208,189.167.165.224,8333,8333,NL,AS4134
5d5932d791ec7d1fb9d48ff6117419f8b9756c9393cfe2c09e923b85fb31a93f,2025-08-04 02:55:54.277209,189.167.165.224,119.103.23.16,8333,8333,FR,AS16509
5d5932d791ec7d1fb9d48ff6117419f8b9756c9393cfe2c09e923b85fb31a93f,2025-08-04 02:55:55.438943,119.103.23.16,60.222.166.95,36781,8333,GB,AS9009
5d5932d791ec7d1fb9d48ff6117419f8b9756c9393cfe2c09e923b85fb31a93f,2025-08-04 02:55:55.843727,60.222.166.95,170.28.68.144,8333,6917,FR,AS4134
5d5932d791ec7d1fb9d48ff6117419f8b9756c9393cfe2c09e923b85fb31a93f,2025-08-04 02:55:55.950840,170.28.68.144,150.71.60.159,56500,8333,CA,AS15169
5d5932d791ec7d1fb9d48ff6117419f8b9756c9393cfe2c09e923b85fb31a93f,2025-08-04 02:55:56.812453,150.71.60.159,165.123.61.66,8333,9989,CA,AS3320
15d7e618d004abaf10531e75ac9ff6d6de16b62b1adb4f45e224c1e7253edd86,2025-08-04 03:00:53.816044,95.23.91.102,73.103.190.134,8333,8333,BR,AS24940
15d7e618d004abaf10531e75ac9ff6d6de16b62b1adb4f45e224c1e7253edd86,2025-08-04 03:00:56.261869,73.103.190.134,219.120.241.101,8333,8333,US,AS15169
15d7e618d004abaf10531e75ac9ff6d6de16b62b1adb4f45e224c1e7253edd86,2025-08-04 03:00:58.519932,219.120.241.101,219.67.26.185,8333,8333,GB,AS4134
69db14f708c3a7a1edd9bf4418e5351d75b015956240c45afa35c2c53bb2a846,2025-08-04 03:04:18.264193,116.251.108.86,62.72.101.143,8333,8333,NL,AS3320
69db14f708c3a7a1edd9bf4418e5351d75b015956240c45afa35c2c53bb2a846,2025-08-04 03:04:19.852329,62.72.101.143,145.23.7.212,8333,8333,CA,AS15169
69db14f708c3a7a1edd9bf4418e5351d75b015956240c45afa35c2c53bb2a846,2025-08-04 03:04:21.552741,145.23.7.212,175.133.206.158,8333,8333,BR,AS9009
fd33df5db58eb78af81b7f498d96fc030e6d6eec2eaeba99631a1a8cc66c0ee6,2025-08-04 03:04:39.511430,90.149.229.244,87.89.95.78,8333,8333,SG,AS3320
fd33df5db58eb78af81b7f498d96fc030e6d6eec2eaeba99631a1a8cc66c0ee6,2025-08-04 03:04:43.490577,87.89.95.78,186.164.72.192,8333,8333,SG,AS3320
fd33df5db58eb78af81b7f498d96fc030e6d6eec2eaeba99631a1a8cc66c0ee6,2025-08-04 03:04:44.700186,186.164.72.192,134.160.35.239,8333,8333,FR,AS4837
fd33df5db58eb78af81b7f498d96fc030e6d6eec2eaeba99631a1a8cc66c0ee6,2025-08-04 03:04:48.004554,134.160.35.239,74.35.90.179,8333,62174,CA,AS16509
fd33df5db58eb78af81b7f498d96fc030e6d6eec2eaeba99631a1a8cc66c0ee6,2025-08-04 03:04:51.512306,74.35.90.179,138.30.101.55,8333,50895,DE,AS8075
684f0b6a046f97dafce751dfe9f748e40924ba49ae7954fd628693ea7324b6b5,2025-08-04 03:06:32.220694,97.139.181.8,124.135.128.1,8333,8333,BR,AS16509
684f0b6a046f97dafce751dfe9f748e40924ba49ae7954fd628693ea7324b6b5,2025-08-04 03:06:34.128429,124.135.128.1,102.136.66.52,8333,8333,DE,AS9009
684f0b6a046f97dafce751dfe9f748e40924ba49ae7954fd628693ea7324b6b5,2025-08-04 03:06:35.261112,102.136.66.52,117.158.91.128,8333,55106,US,AS9009
684f0b6a046f97dafce751dfe9f748e40924ba49ae7954fd628693ea7324b6b5,2025-08-04 03:06:36.420675,117.158.91.128,200.224.238.29,8333,8333,FR,AS16509
9e6906031d4ca93352a86c5d92c23b791485237575af5c51e022bc0be97f4ce6,2025-08-04 03:09:35.445435,33.21.106.114,106.126.142.26,8333,8333,SG,AS24940
9e6906031d4ca93352a86c5d92c23b791485237575af5c51e022bc0be97f4ce6,2025-08-04 03:09:38.860408,106.126.142.26,134.218.47.21,8333,8333,RU,AS9009
d9392227c172547e64c4ea3a3020a2ab78edea864448b96a41113c9f867a53ed,2025-08-04 03:10:56.430833,205.30.113.61,156.62.29.178,8333,8333,CN,AS15169
d9392227c172547e64c4ea3a3020a2ab78edea864448b96a41113c9f867a53ed,2025-08-04 03:10:57.179226,156.62.29.178,83.16.57.68,8333,8333,US,AS16509
d9392227c172547e64c4ea3a3020a2ab78edea864448b96a41113c9f867a53ed,2025-08-04 03:10:58.415816,83.16.57.68,63.65.53.1,8333,8333,CN,AS24940
d9392227c172547e64c4ea3a3020a2ab78edea864448b96a41113c9f867a53ed,2025-08-04 03:11:02.344909,63.65.53.1,185.217.140.125,8333,8333,JP,AS24940
df083275fa97a5cd50a28afac9c2a5b8428cc6aa057dbc027fa98e79fdf2d07a,2025-08-04 03:13:11.716060,49.28.141.179,94.89.229.252,8333,18089,CA,AS15169
df083275fa97a5cd50a28afac9c2a5b8428cc6aa057dbc027fa98e79fdf2d07a,2025-08-04 03:13:12.501665,94.89.229.252,185.190.170.5,8333,8333,CA,AS4134
28c1a0cd8673a7d50522af296a4bdeb92906c5db1b9c918ba67ff3805dd74c6d,2025-08-04 03:13:13.840851,172.107.137.123,7.106.10.137,8333,8333,JP,AS4134
df083275fa97a5cd50a28afac9c2a5b8428cc6aa057dbc027fa98e79fdf2d07a,2025-08-04 03:13:14.523971,185.190.170.5,190.181.141.241,8333,8333,SG,AS4837
df083275fa97a5cd50a28afac9c2a5b8428cc6aa057dbc027fa98e79fdf2d07a,2025-08-04 03:13:15.295342,190.181.141.241,6.90.56.82,8333,8333,CA,AS15169
28c1a0cd8673a7d50522af296a4bdeb92906c5db1b9c918ba67ff3805dd74c6d,2025-08-04 03:13:15.803453,7.106.10.137,223.155.22.24,8333,8333,GB,AS3320
df083275fa97a5cd50a28afac9c2a5b8428cc6aa057dbc027fa98e79fdf2d07a,2025-08-04 03:13:18.420276,6.90.56.82,35.224.96.196,8333,8333,IN,AS8075
28c1a0cd8673a7d50522af296a4bdeb92906c5db1b9c918ba67ff3805dd74c6d,2025-08-04 03:13:19.535339,223.155.22.24,16.30.6.30,8333,8333,BR,AS9009
df083275fa97a5cd50a28afac9c2a5b8428cc6aa057dbc027fa98e79fdf2d07a,2025-08-04 03:13:21.126754,35.224.96.196,57.226.75.144,8333,63353,CN,AS8075
28c1a0cd8673a7d50522af296a4bdeb92906c5db1b9c918ba67ff3805dd74c6d,2025-08-04 03:13:21.617475,16.30.6.30,175.210.115.90,8333,8333,IN,AS15169
fc1bd3c177f494f8d4369e5159c8391ad91b63fcab853912fcb0c4f000234144,2025-08-04 03:13:29.170253,26.135.226.123,42.58.131.154,8333,8333,US,AS16509
fc1bd3c177f494f8d4369e5159c8391ad91b63fcab853912fcb0c4f000234144,2025-08-04 03:13:33.031918,42.58.131.154,4.185.33.115,8333,8333,SG,AS3320
fc1bd3c177f494f8d4369e5159c8391ad91b63fcab853912fcb0c4f000234144,2025-08-04 03:13:34.379613,4.185.33.115,147.238.194.103,8333,8333,IN,AS15169
f5852b1ca38d1ba1b8bd3b344885deaedc497ad8cc83a7a1c4468dece4ca2266,2025-08-04 03:17:07.331440,215.103.21.157,184.30.61.242,8333,62029,IN,AS4134
f5852b1ca38d1ba1b8bd3b344885deaedc497ad8cc83a7a1c4468dece4ca2266,2025-08-04 03:17:10.303081,184.30.61.242,116.38.145.16,8333,39673,CA,AS4134
f5852b1ca38d1ba1b8bd3b344885deaedc497ad8cc83a7a1c4468dece4ca2266,2025-08-04 03:17:12.483482,116.38.145.16,75.218.196.181,8333,8333,IN,AS16509
f5852b1ca38d1ba1b8bd3b344885deaedc497ad8cc83a7a1c4468dece4ca2266,2025-08-04 03:17:13.126193,75.218.196.181,76.2.215.122,8333,8333,BR,AS4134
f5852b1ca38d1ba1b8bd3b344885deaedc497ad8cc83a7a1c4468dece4ca2266,2025-08-04 03:17:16.091968,76.2.215.122,50.39.206.35,44015,8333,GB,AS8075
7b1fbc0a023b2042be9703ee3760405eb0384b24f9e6d23bd10cc5ce140a9002,2025-08-04 03:17:45.468473,63.17.186.254,76.139.150.15,8333,8333,RU,AS15169
7b1fbc0a023b2042be9703ee3760405eb0384b24f9e6d23bd10cc5ce140a9002,2025-08-04 03:17:47.559652,76.139.150.15,124.202.225.226,8333,8333,BR,AS4837
7b1fbc0a023b2042be9703ee3760405eb0384b24f9e6d23bd10cc5ce140a9002,2025-08-04 03:17:48.471825,124.202.225.226,132.126.109.186,8333,8333,JP,AS15169
7b1fbc0a023b2042be9703ee3760405eb0384b24f9e6d23bd10cc5ce140a9002,2025-08-04 03:17:51.582429,132.126.109.186,137.131.127.209,8333,32004,GB,AS24940
7b1fbc0a023b2042be9703ee3760405eb0384b24f9e6d23bd10cc5ce140a9002,2025-08-04 03:17:54.288354,137.131.127.209,61.208.42.153,8333,8333,JP,AS3320
7b1fbc0a023b2042be9703ee3760405eb0384b24f9e6d23bd10cc5ce140a9002,2025-08-04 03:17:57.526071,61.208.42.153,115.83.61.183,8333,8333,SG,AS3320
7f29131114bf30e688c6240504d886e0681f0328d57f1bdbcd64fad1fb95181b,2025-08-04 03:20:04.625908,115.208.115.82,210.83.207.139,8333,8333,RU,AS15169
7f29131114bf30e688c6240504d886e0681f0328d57f1bdbcd64fad1fb95181b,2025-08-04 03:20:06.482866,210.83.207.139,117.172.0.74,8333,8333,SG,AS8075
7f29131114bf30e688c6240504d886e0681f0328d57f1bdbcd64fad1fb95181b,2025-08-04 03:20:06.902811,117.172.0.74,134.150.212.106,8333,8333,NL,AS8075
7f29131114bf30e688c6240504d886e0681f0328d57f1bdbcd64fad1fb95181b,2025-08-04 03:20:08.585755,134.150.212.106,106.61.121.31,8333,8333,CN,AS15169
6aa2a445b59b024b5c688ef1733f1c83294d85fb82482b900a104450d4401756,2025-08-04 03:22:18.373277,188.123.108.5,165.189.79.209,8333,8333,JP,AS9009
6aa2a445b59b024b5c688ef1733f1c83294d85fb82482b900a104450d4401756,2025-08-04 03:22:22.210079,165.189.79.209,128.44.220.189,8333,8333,NL,AS3320
6aa2a445b59b024b5c688ef1733f1c83294d85fb82482b900a104450d4401756,2025-08-04 03:22:24.525017,128.44.220.189,114.115.165.47,8333,8333,US,AS8075
adf5f6bf9e2664a37058a9b6b5f632f3c43c59bce2038ce95ec8092ca1c0666f,2025-08-04 03:24:22.095953,37.160.219.110,46.163.136.187,8333,8333,NL,AS4134
adf5f6bf9e2664a37058a9b6b5f632f3c43c59bce2038ce95ec8092ca1c0666f,2025-08-04 03:24:25.806792,46.163.136.187,159.201.153.130,8333,8333,NL,AS4837
adf5f6bf9e2664a37058a9b6b5f632f3c43c59bce2038ce95ec8092ca1c0666f,2025-08-04 03:24:28.312979,159.201.153.130,138.75.242.125,8333,8333,NL,AS15169
adf5f6bf9e2664a37058a9b6b5f632f3c43c59bce2038ce95ec8092ca1c0666f,2025-08-04 03:24:31.675220,138.75.242.125,12.192.234.144,8333,8333,SG,AS24940
adf5f6bf9e2664a37058a9b6b5f632f3c43c59bce2038ce95ec8092ca1c0666f,2025-08-04 03:24:33.024088,12.192.234.144,203.165.157.187,8333,8333,RU,AS16509
adf5f6bf9e2664a37058a9b6b5f632f3c43c59bce2038ce95ec8092ca1c0666f,2025-08-04 03:24:36.008989,203.165.157.187,161.23.255.254,8333,8333,FR,AS24940
c9d5a806b89362976922973a72699832fbaeb3f0a3467056c9c40c09fb3fb20f,2025-08-04 03:32:53.091086,35.161.18.181,121.44.66.216,8333,40030,SG,AS9009
c9d5a806b89362976922973a72699832fbaeb3f0a3467056c9c40c09fb3fb20f,2025-08-04 03:32:56.985905,121.44.66.216,145.253.97.57,8333,8333,SG,AS4134
c9d5a806b89362976922973a72699832fbaeb3f0a3467056c9c40c09fb3fb20f,2025-08-04 03:32:58.215824,145.253.97.57,140.92.153.190,8333,8333,GB,AS4837
f6a84ce83e7138a26ceed31f5f9a2e889bb25dbd769a9592da3ac3270b19f609,2025-08-04 03:33:01.400709,210.55.87.225,139.16.132.56,11573,8333,CN,AS24940
f6a84ce83e7138a26ceed31f5f9a2e889bb25dbd769a9592da3ac3270b19f609,2025-08-04 03:33:02.220757,139.16.132.56,102.130.30.236,8333,8333,FR,AS9009
916d2482af4471e87ca4d84a00707869ca5f5d5107eeb464f26b6378e71d5a6e,2025-08-04 03:44:37.532629,166.223.198.138,98.8.4.99,25110,8333,CA,AS4134
916d2482af4471e87ca4d84a00707869ca5f5d5107eeb464f26b6378e71d5a6e,2025-08-04 03:44:38.970281,98.8.4.99,184.244.141.252,8333,8333,CA,AS8075
916d2482af4471e87ca4d84a00707869ca5f5d5107eeb464f26b6378e71d5a6e,2025-08-04 03:44:40.722473,184.244.141.252,187.164.9.190,8333,8333,RU,AS8075
916d2482af4471e87ca4d84a00707869ca5f5d5107eeb464f26b6378e71d5a6e,2025-08-04 03:44:41.162098,187.164.9.190,146.1.220.39,8333,8333,BR,AS9009
916d2482af4471e87ca4d84a00707869ca5f5d5107eeb464f26b6378e71d5a6e,2025-08-04 03:44:44.238107,146.1.220.39,15.127.236.223,8333,8333,SG,AS8075
916d2482af4471e87ca4d84a00707869ca5f5d5107eeb464f26b6378e71d5a6e,2025-08-04 03:44:47.901952,15.127.236.223,85.51.121.125,54411,6494,BR,AS24940
493aabab3d8005a009a66bb4126da453d99f53e151ba78c19eb1bc011fa3cac6,2025-08-04 03:47:15.408860,5.41.115.169,165.217.98.27,8333,8333,IN,AS4134
493aabab3d8005a009a66bb4126da453d99f53e151ba78c19eb1bc011fa3cac6,2025-08-04 03:47:17.605977,165.217.98.27,93.171.35.254,19106,8333,GB,AS9009
493aabab3d8005a009a66bb4126da453d99f53e151ba78c19eb1bc011fa3cac6,2025-08-04 03:47:20.734867,93.171.35.254,5.79.101.112,8333,8333,CN,AS24940
12b582dff7acf49d0a88ee79f9aa0d92d4096e7d00c3f6e69d6ddc70ae30fd7b,2025-08-04 03:48:57.487377,37.136.200.77,191.56.213.184,8333,8333,DE,AS15169
12b582dff7acf49d0a88ee79f9aa0d92d4096e7d00c3f6e69d6ddc70ae30fd7b,2025-08-04 03:49:00.184047,191.56.213.184,52.107.97.79,8333,8333,CN,AS3320
12b582dff7acf49d0a88ee79f9aa0d92d4096e7d00c3f6e69d6ddc70ae30fd7b,2025-08-04 03:49:00.565520,52.107.97.79,113.5.187.146,8333,8333,CN,AS15169
12b582dff7acf49d0a88ee79f9aa0d92d4096e7d00c3f6e69d6ddc70ae30fd7b,2025-08-04 03:49:03.666619,113.5.187.146,4.95.46.92,8333,8333,GB,AS9009
774c8264d1c2749b1b9ca23e5bd327e6ecef0b0c2b349c44fbce8d09d89784d2,2025-08-04 03:50:26.925475,122.207.192.79,41.140.177.212,8333,56903,RU,AS4837
774c8264d1c2749b1b9ca23e5bd327e6ecef0b0c2b349c44fbce8d09d89784d2,2025-08-04 03:50:29.262214,41.140.177.212,23.128.109.77,8333,8333,NL,AS9009
7d04caa1d6246af5dab2c09b885b0d0bc2cf6b4e4626228ad6564b1e65c94a35,2025-08-04 03:52:15.349041,81.50.115.156,124.184.40.64,8333,8333,CA,AS24940
7d04caa1d6246af5dab2c09b885b0d0bc2cf6b4e4626228ad6564b1e65c94a35,2025-08-04 03:52:18.244066,124.184.40.64,52.208.116.165,8333,8333,CN,AS24940
7d04caa1d6246af5dab2c09b885b0d0bc2cf6b4e4626228ad6564b1e65c94a35,2025-08-04 03:52:21.106981,52.208.116.165,106.252.152.194,8333,8333,US,AS9009
97dbb523157c317535ef577d6aeaca60ebd27cb8ef9235ea603e9d978bf3eba8,2025-08-04 03:54:24.925357,199.15.178.82,59.224.206.65,8333,8333,DE,AS9009
e83c438ef389b6bb9855f3d14bb56b1b635f66d14eae8695bb1af307366feaae,2025-08-04 03:54:26.721369,110.172.41.182,108.208.7.54,8333,8333,DE,AS3320
e83c438ef389b6bb9855f3d14bb56b1b635f66d14eae8695bb1af307366feaae,2025-08-04 03:54:27.002704,108.208.7.54,73.245.56.133,21954,8333,JP,AS9009
97dbb523157c317535ef577d6aeaca60ebd27cb8ef9235ea603e9d978bf3eba8,2025-08-04 03:54:27.150762,59.224.206.65,18.9.213.42,8333,8333,SG,AS16509
97dbb523157c317535ef577d6aeaca60ebd27cb8ef9235ea603e9d978bf3eba8,2025-08-04 03:54:28.613518,18.9.213.42,107.205.232.209,8333,8333,IN,AS4837
97dbb523157c317535ef577d6aeaca60ebd27cb8ef9235ea603e9d978bf3eba8,2025-08-04 03:54:29.861093,107.205.232.209,167.173.137.21,8333,8333,GB,AS8075
97dbb523157c317535ef577d6aeaca60ebd27cb8ef9235ea603e9d978bf3eba8,2025-08-04 03:54:32.648161,167.173.137.21,187.104.235.67,8333,49573,DE,AS24940
97dbb523157c317535ef577d6aeaca60ebd27cb8ef9235ea603e9d978bf3eba8,2025-08-04 03:54:34.822655,187.104.235.67,213.135.89.73,8333,8333,FR,AS15169
9a0d0a66441e1b10b7a4970528689ce8a840feaed9b4b33e35f940c84ae2107a,2025-08-04 03:59:21.035771,146.16.246.152,47.14.12.20,8333,8333,JP,AS16509
9a0d0a66441e1b10b7a4970528689ce8a840feaed9b4b33e35f940c84ae2107a,2025-08-04 03:59:23.986054,47.14.12.20,207.40.86.85,8333,8333,JP,AS3320
9a0d0a66441e1b10b7a4970528689ce8a840feaed9b4b33e35f940c84ae2107a,2025-08-04 03:59:24.895535,207.40.86.85,114.64.238.21,8333,8333,BR,AS15169
9a0d0a66441e1b10b7a4970528689ce8a840feaed9b4b33e35f940c84ae2107a,2025-08-04 03:59:25.571326,114.64.238.21,74.47.83.70,8333,8333,BR,AS9009
9a0d0a66441e1b10b7a4970528689ce8a840feaed9b4b33e35f940c84ae2107a,2025-08-04 03:59:27.259923,74.47.83.70,45.128.200.199,8333,8333,BR,AS24940
9a0d0a66441e1b10b7a4970528689ce8a840feaed9b4b33e35f940c84ae2107a,2025-08-04 03:59:30.093779,45.128.200.199,92.138.177.80,8333,8333,CA,AS4837
e019ea401c74f2a98b0f323590fe7266b6e5bce53c57d2c227ae97c3920e3b67,2025-08-04 04:01:44.107477,43.140.95.219,37.121.69.78,8333,8333,FR,AS15169
e019ea401c74f2a98b0f323590fe7266b6e5bce53c57d2c227ae97c3920e3b67,2025-08-04 04:01:44.751274,37.121.69.78,11.239.54.100,8333,8333,FR,AS15169
e019ea401c74f2a98b0f323590fe7266b6e5bce53c57d2c227ae97c3920e3b67,2025-08-04 04:01:46.224188,11.239.54.100,87.97.170.227,8333,8333,US,AS8075
e019ea401c74f2a98b0f323590fe7266b6e5bce53c57d2c227ae97c3920e3b67,2025-08-04 04:01:49.985786,87.97.170.227,144.75.52.189,8333,8333,NL,AS24940
c0ee5f5ce0d53447040d11ad8b9a8b3e6d4a6c32f995b08c20fb3ebcc2a4eab3,2025-08-04 04:15:04.370334,43.23.135.154,25.61.78.217,8333,8333,FR,AS24940
c0ee5f5ce0d53447040d11ad8b9a8b3e6d4a6c32f995b08c20fb3ebcc2a4eab3,2025-08-04 04:15:08.093140,25.61.78.217,23.114.254.243,8333,8333,US,AS9009
02be04f40a4e3de359939c223700b162baea25c15a4650a7fc3e7da0679b5e23,2025-08-04 04:15:09.232008,49.124.104.224,15.186.138.216,8333,8333,NL,AS16509
02be04f40a4e3de359939c223700b162baea25c15a4650a7fc3e7da0679b5e23,2025-08-04 04:15:11.551737,15.186.138.216,12.49.216.73,8333,8333,SG,AS4134
f39a549016aa2db4a98858818815d82c05228ce474f455c870e57cbfceee471d,2025-08-04 04:17:04.795297,106.143.48.114,34.56.166.214,1174,8333,JP,AS3320
f39a549016aa2db4a98858818815d82c05228ce474f455c870e57cbfceee471d,2025-08-04 04:17:06.531850,34.56.166.214,153.83.60.253,8333,8333,NL,AS8075
f39a549016aa2db4a98858818815d82c05228ce474f455c870e57cbfceee471d,2025-08-04 04:17:08.452177,153.83.60.253,160.62.104.74,8333,8333,DE,AS8075
f39a549016aa2db4a98858818815d82c05228ce474f455c870e57cbfceee471d,2025-08-04 04:17:08.773177,160.62.104.74,35.162.159.46,8333,8333,RU,AS4134
f39a549016aa2db4a98858818815d82c05228ce474f455c870e57cbfceee471d,2025-08-04 04:17:11.459583,35.162.159.46,124.104.174.195,8333,8333,CN,AS9009
f39a549016aa2db4a98858818815d82c05228ce474f455c870e57cbfceee471d,2025-08-04 04:17:12.011597,124.104.174.195,217.40.214.196,8333,8333,NL,AS9009
07023f80f9e1617d7fd2a91368c9698c4f9f1d66b4ddd2689373705104f50374,2025-08-04 04:20:28.239609,67.121.193.204,70.45.164.144,8333,28392,SG,AS9009
07023f80f9e1617d7fd2a91368c9698c4f9f1d66b4ddd2689373705104f50374,2025-08-04 04:20:29.974545,70.45.164.144,94.134.63.35,8333,8333,CN,AS4837
07023f80f9e1617d7fd2a91368c9698c4f9f1d66b4ddd2689373705104f50374,2025-08-04 04:20:32.542546,94.134.63.35,90.5.248.130,8333,8333,NL,AS16509
07023f80f9e1617d7fd2a91368c9698c4f9f1d66b4ddd2689373705104f50374,2025-08-04 04:20:35.243476,90.5.248.130,183.164.23.94,8333,8333,CN,AS16509
07023f80f9e1617d7fd2a91368c9698c4f9f1d66b4ddd2689373705104f50374,2025-08-04 04:20:36.909521,183.164.23.94,99.52.252.161,49634,8333,NL,AS4837
10664b6f5b3e2ce153a5fe8e5b5e84229bcc6cb720577c3987608e1e298a3111,2025-08-04 04:21:32.259811,79.135.156.98,39.125.141.188,60988,8333,SG,AS24940
10664b6f5b3e2ce153a5fe8e5b5e84229bcc6cb720577c3987608e1e298a3111,2025-08-04 04:21:34.164640,39.125.141.188,72.105.65.1,40106,8333,DE,AS9009
10664b6f5b3e2ce153a5fe8e5b5e84229bcc6cb720577c3987608e1e298a3111,2025-08-04 04:21:37.430035,72.105.65.1,66.180.145.20,8333,7581,FR,AS15169
583bb0f915605ac850c87167e89627fe80d494f42c119758eadefee899c13484,2025-08-04 04:32:40.226451,142.196.200.31,12.117.170.134,8333,8333,NL,AS3320
583bb0f915605ac850c87167e89627fe80d494f42c119758eadefee899c13484,2025-08-04 04:32:42.404433,12.117.170.134,134.137.98.202,8333,8333,US,AS16509
583bb0f915605ac850c87167e89627fe80d494f42c119758eadefee899c13484,2025-08-04 04:32:42.886457,134.137.98.202,191.209.98.165,36848,8333,NL,AS3320
583bb0f915605ac850c87167e89627fe80d494f42c119758eadefee899c13484,2025-08-04 04:32:43.812911,191.209.98.165,48.170.9.173,8333,8333,US,AS9009
583bb0f915605ac850c87167e89627fe80d494f42c119758eadefee899c13484,2025-08-04 04:32:45.170193,48.170.9.173,84.38.143.109,8333,8333,RU,AS9009
583bb0f915605ac850c87167e89627fe80d494f42c119758eadefee899c13484,2025-08-04 04:32:47.299635,84.38.143.109,181.246.89.214,8333,8892,RU,AS3320
6d40da2bf04d8b536bf7faa7af42597083d0004175530af76e3106cb801c5d66,2025-08-04 04:37:52.468036,144.144.54.79,199.56.251.64,8333,8333,US,AS24940
6d40da2bf04d8b536bf7faa7af42597083d0004175530af76e3106cb801c5d66,2025-08-04 04:37:54.888685,199.56.251.64,179.136.228.20,8333,8333,DE,AS16509
6d40da2bf04d8b536bf7faa7af42597083d0004175530af76e3106cb801c5d66,2025-08-04 04:37:58.742430,179.136.228.20,36.174.161.240,8333,8333,CA,AS8075
6d40da2bf04d8b536bf7faa7af42597083d0004175530af76e3106cb801c5d66,2025-08-04 04:38:00.861442,36.174.161.240,222.65.217.178,8333,8333,IN,AS9009
6d40da2bf04d8b536bf7faa7af42597083d0004175530af76e3106cb801c5d66,2025-08-04 04:38:02.387400,222.65.217.178,109.6.245.55,8333,8333,CN,AS3320
05a5148f9cacafbe882ad7a19cccdeef12802c73c8876782b2576b8ea6dc133b,2025-08-04 04:40:16.663088,24.88.79.35,140.175.201.57,8333,42515,IN,AS8075
05a5148f9cacafbe882ad7a19cccdeef12802c73c8876782b2576b8ea6dc133b,2025-08-04 04:40:17.888634,140.175.201.57,113.90.180.56,8333,8333,GB,AS3320
020c8898e8614a61b5f9beae98234969226353bb8481fed9867e6bc41c4fee2d,2025-08-04 04:40:45.792933,193.148.43.223,215.94.58.219,8333,8333,CA,AS15169
020c8898e8614a61b5f9beae98234969226353bb8481fed9867e6bc41c4fee2d,2025-08-04 04:40:49.228322,215.94.58.219,62.240.21.132,8333,8333,US,AS4134
020c8898e8614a61b5f9beae98234969226353bb8481fed9867e6bc41c4fee2d,2025-08-04 04:40:51.710529,62.240.21.132,60.131.138.13,8333,8333,DE,AS16509
0a9ba236965922db892385df6e23468c6e0a5b2cec1ea84a71b6283d09755a99,2025-08-04 04:43:01.806859,170.16.34.184,135.81.47.152,39771,63021,JP,AS9009
