wallet,tx_count,avg_amount,total_amount,avg_fee,sender_count,receiver_count,avg_time_gap_seconds,fan_ratio,suspicion_score,is_anomaly,wallet_id,address,scenario,scenario_id,role,actually_suspicious,model_flagged
1yHoMaggKVcZa55HhEfNMKhau4Ay4iAxv,16,1.6053444635886664,25.685511417418663,0.000104700417327,8,8,471031.9209036,0.8888888888888888,7.6,No,W01830,1yHoMaggKVcZa55HhEfNMKhau4Ay4iAxv,legit,,normal,False,False
bc1q0h854svp394ckphwa0a7nmxhe8p5caacrxv8q6,23,2.4132826451421536,55.50550083826953,0.0001195915179807,8,15,335003.361772,0.5,7.6,No,W00110,bc1q0h854svp394ckphwa0a7nmxhe8p5caacrxv8q6,legit,,normal,False,False
19qZ5VX2wfmLC6uuteKDPoQGj5mpBcXWSv,16,1.903582222152888,30.457315554446204,7.257530323546074e-05,5,11,441096.1529095333,0.4166666666666667,7.6,No,W01237,19qZ5VX2wfmLC6uuteKDPoQGj5mpBcXWSv,legit,,normal,False,False
bc1qeycxm3e3emaar6hk32q987zhlsdd0hnul5ks2w,14,1.9255034892975085,26.95704885016512,9.817508863331174e-05,3,11,521384.9966843846,0.25,7.59,No,W00900,bc1qeycxm3e3emaar6hk32q987zhlsdd0hnul5ks2w,legit,,normal,False,False
bc1qklrmuwtf8uy243gp039vpl66nkm49tx2wfk8t0,19,2.42744418754846,46.121439563420736,6.694678691109703e-05,7,12,402524.7909416668,0.5384615384615384,7.59,No,W02332,bc1qklrmuwtf8uy243gp039vpl66nkm49tx2wfk8t0,legit,,normal,False,False
bc1q9rnvhjvsl7pqqrpd2wdw9382j7msnvkvtdg8m5,18,1.9786425750494343,35.61556635088982,0.000124792405631,4,14,376092.4883296471,0.2666666666666666,7.58,No,W02001,bc1q9rnvhjvsl7pqqrpd2wdw9382j7msnvkvtdg8m5,legit,,normal,False,False
bc1p2h0tzhqd99f7jnhrlqlu4mm3ek5yaqg7eevsq82g66rk2z6q008sc8wwf2,22,2.568458485923433,56.50608669031553,7.923672531808677e-05,5,17,323850.9098337143,0.2777777777777778,7.57,No,W03772,bc1p2h0tzhqd99f7jnhrlqlu4mm3ek5yaqg7eevsq82g66rk2z6q008sc8wwf2,legit,,normal,False,False
3Gb421BY6vhN9Tbx9RiyBMNEwjbPLyUfcy,22,1.650206463233905,36.30454219114591,0.000107491814199,4,18,339883.71249771427,0.2105263157894736,7.56,No,W01074,3Gb421BY6vhN9Tbx9RiyBMNEwjbPLyUfcy,legit,,normal,False,False
3PLZp7dzDLmECxFGRQHhgYBSa3kPHC9yFC,15,1.897104032630832,28.45656048946248,0.0001231521227651,3,12,464831.53996492847,0.2307692307692307,7.56,No,W02835,3PLZp7dzDLmECxFGRQHhgYBSa3kPHC9yFC,legit,,normal,False,False
3MP5fPT4gtG5fr318jZ6jCfxpSNZoXjxE6,21,1.4919660053708994,31.331286112788888,9.42301635447974e-05,3,18,352901.4521504,0.1578947368421052,7.55,No,W00381,3MP5fPT4gtG5fr318jZ6jCfxpSNZoXjxE6,legit,,normal,False,False
bc1qjx8zx8wxnr2xndvdyx46479mmsgry7curpq0qa,17,1.6331070250925654,27.76281942657361,0.0001180426580758,6,11,449305.497951,0.5,7.52,No,W02724,bc1qjx8zx8wxnr2xndvdyx46479mmsgry7curpq0qa,legit,,normal,False,False
bc1qf43mmyxtc33tmydlczu3z5e7vmhw8r7645zkqh,16,1.8751217198344807,30.00194751735169,8.172852331304227e-05,9,7,352807.3164546,1.125,7.52,No,W02739,bc1qf43mmyxtc33tmydlczu3z5e7vmhw8r7645zkqh,legit,,normal,False,False
1PgfbNj1wGHEYynjUTfYvydKXjNP3PJi1m,14,1.951021669537188,27.314303373520627,8.03075966590121e-05,6,8,457990.81619807694,0.6666666666666666,7.51,No,W00438,1PgfbNj1wGHEYynjUTfYvydKXjNP3PJi1m,legit,,normal,False,False
bc1qtq2a9ue74rzjkcn97sk8fd2fre9pgaqyyws0w3,15,1.7519358877077853,26.27903831561678,8.250971815315228e-05,4,11,476333.5440116428,0.3333333333333333,7.51,No,W00137,bc1qtq2a9ue74rzjkcn97sk8fd2fre9pgaqyyws0w3,legit,,normal,False,False
bc1q9g4s7a46dg0yny9ersrnwzl453tmqtdxa3a42y,23,1.905833617312088,43.83417319817803,0.0001166194498927,10,13,338834.1527571364,0.7142857142857143,7.51,No,W01399,bc1q9g4s7a46dg0yny9ersrnwzl453tmqtdxa3a42y,legit,,normal,False,False
bc1qyz87y2ws2gtgnknj0nmdlkyz7p48fx4mj8ejnv,14,2.0612768275777067,28.857875586087896,9.636165059910976e-05,8,6,515923.4463680768,1.1428571428571428,7.5,No,W03329,bc1qyz87y2ws2gtgnknj0nmdlkyz7p48fx4mj8ejnv,legit,,normal,False,False
1CEiPQ21d1GyAGDcwTCjN1eMQRNsUibxZN,23,1.7975392890255546,41.34340364758776,8.271245091262499e-05,9,14,352856.1944203182,0.6,7.49,No,W00973,1CEiPQ21d1GyAGDcwTCjN1eMQRNsUibxZN,legit,,normal,False,False
1NS8Aj35Mz1ySEs9w7bwi1ASsVDyNN4zFv,20,1.7749272656681174,35.49854531336235,7.253667194181276e-05,5,15,388191.7269287368,0.3125,7.49,No,W00774,1NS8Aj35Mz1ySEs9w7bwi1ASsVDyNN4zFv,legit,,normal,False,False
1GQ6LuyJ6uMDv1MamqxGrJFhHyLsEjRsV7,18,1.7432536802107876,31.37856624379418,7.021152556081036e-05,8,10,440482.93825629406,0.7272727272727273,7.48,No,W02305,1GQ6LuyJ6uMDv1MamqxGrJFhHyLsEjRsV7,legit,,normal,False,False
bc1qp3drtyd04scx8ren8xfx2dg4j26g52d2ncwp28,19,1.5205081106672953,28.88965410267861,7.541188638825511e-05,5,14,400512.818762,0.3333333333333333,7.47,No,W01742,bc1qp3drtyd04scx8ren8xfx2dg4j26g52d2ncwp28,legit,,normal,False,False
3HGZo3yVo9nV62C9ciVc6qw6jwpq8Bo2bF,17,2.550588696481228,43.36000784018088,7.48095057843967e-05,5,12,454910.767464375,0.3846153846153846,7.47,No,W02682,3HGZo3yVo9nV62C9ciVc6qw6jwpq8Bo2bF,legit,,normal,False,False
13QKtiHvY9YhtczbGjdNDgrSMGu6tdN7dP,17,2.7804035221198555,47.26685987603754,9.696386421630498e-05,4,13,392377.7489830625,0.2857142857142857,7.46,No,W00205,13QKtiHvY9YhtczbGjdNDgrSMGu6tdN7dP,legit,,normal,False,False
bc1qrz36xpr0mmtl6jzp2yln5xrzx8l84u0u6j86c3,18,2.7655730220301185,49.78031439654213,9.645925789297788e-05,4,14,375344.382607,0.2666666666666666,7.46,No,W02579,bc1qrz36xpr0mmtl6jzp2yln5xrzx8l84u0u6j86c3,legit,,normal,False,False
13dfukMWsr3MVTzUEhchJ6oWvFXj7d8Qph,15,1.6682233449723358,25.02335017458504,9.813070523568178e-05,5,10,500006.6600486429,0.4545454545454545,7.46,No,W03149,13dfukMWsr3MVTzUEhchJ6oWvFXj7d8Qph,legit,,normal,False,False
157wuNQPwme9aUsYtSUa5BWuScs9FVwRUu,19,1.535202533770786,29.168848141644933,0.0001128446864889,7,12,418679.1859027222,0.5384615384615384,7.45,No,W01494,157wuNQPwme9aUsYtSUa5BWuScs9FVwRUu,legit,,normal,False,False
bc1qs35ttu4qfa4k2akw44t6vm6we726atuayzcugq,17,2.375711069054301,40.38708817392312,0.0001234002175515,3,14,460021.1109849375,0.2,7.45,No,W02134,bc1qs35ttu4qfa4k2akw44t6vm6we726atuayzcugq,legit,,normal,False,False
bc1q7053m87znryltndra756a82uqf0a4jnxkctfmg,19,1.4491649138433125,27.53413336302293,8.062390693809639e-05,5,14,401180.236807,0.3333333333333333,7.45,No,W00082,bc1q7053m87znryltndra756a82uqf0a4jnxkctfmg,legit,,normal,False,False
1GrSLvr1cqwx8Q5Y6avYEQgmtjheRKdaqt,17,1.9716926646688908,33.51877529937114,0.0001288967323623,6,11,426658.3850171875,0.5,7.45,No,W02401,1GrSLvr1cqwx8Q5Y6avYEQgmtjheRKdaqt,legit,,normal,False,False
1MKzTxFNWMyXEQm5Mw7yPNZPkqogx5QmTU,14,1.7598409901254068,24.637773861755697,9.66006735303825e-05,4,10,439819.2103701538,0.3636363636363636,7.45,No,W02793,1MKzTxFNWMyXEQm5Mw7yPNZPkqogx5QmTU,legit,,normal,False,False
bc1qv7hl5rd0ttswd82funa4aqjhz2gytvt6x3n5cw,20,2.47343251701128,49.4686503402256,6.869347530683312e-05,8,12,377867.1856669474,0.6153846153846154,7.45,No,W00763,bc1qv7hl5rd0ttswd82funa4aqjhz2gytvt6x3n5cw,legit,,normal,False,False
bc1qp3ffr89cyzpprf4w52nq08emke7mhe4c6nvyty,24,2.228752903587004,53.49006968608809,9.886613533933936e-05,8,16,309573.42913313047,0.4705882352941176,7.44,No,W01064,bc1qp3ffr89cyzpprf4w52nq08emke7mhe4c6nvyty,legit,,normal,False,False
32CUvdd1E2gWjUcrUwvGoepBo9Z1AC4EXR,24,2.012881830480478,48.30916393153147,8.682646101819116e-05,11,13,303723.24667334784,0.7857142857142857,7.43,No,W03624,32CUvdd1E2gWjUcrUwvGoepBo9Z1AC4EXR,legit,,normal,False,False
bc1q997y0r7tw8gjlkxu9lsk5y8nls2jqcywjck6tn,20,2.6372338245817555,52.74467649163511,7.828498656444071e-05,9,11,383182.5179393685,0.75,7.43,No,W03998,bc1q997y0r7tw8gjlkxu9lsk5y8nls2jqcywjck6tn,legit,,normal,False,False
38vdqEHFWYojxbEtr35QBWMVBKcuudE5C6,17,1.9900790036853475,33.83134306265091,0.000126116728922,5,12,449474.8898663125,0.3846153846153846,7.42,No,W00812,38vdqEHFWYojxbEtr35QBWMVBKcuudE5C6,legit,,normal,False,False
39CHuuSHjj42rpSrG7vV6wCsNxiBaWTy1b,22,2.0407236952336585,44.89592129514049,0.0001172763116317,3,19,311994.9557794286,0.15,7.41,No,W01926,39CHuuSHjj42rpSrG7vV6wCsNxiBaWTy1b,legit,,normal,False,False
135KNhXurbQGvjfrsv5ZYN9VF1Ei5ZsVhi,25,2.0363679905424688,50.90919976356172,8.890059819066586e-05,9,16,315685.6796104167,0.5294117647058824,7.4,No,W03422,135KNhXurbQGvjfrsv5ZYN9VF1Ei5ZsVhi,legit,,normal,False,False
36XbWxU1Vqtz58xkp8fw5eb7q2QR19nfbm,21,1.8148977097236352,38.11285190419634,0.0001230210290419,3,18,354322.1472334,0.1578947368421052,7.4,No,W02608,36XbWxU1Vqtz58xkp8fw5eb7q2QR19nfbm,legit,,normal,False,False
17XLmJhoSTTVDSZHVBPJiyMDfB9eSsXbYu,24,2.1241304647069503,50.97913115296681,0.000120289248123,8,16,330341.6340414783,0.4705882352941176,7.4,No,W01100,17XLmJhoSTTVDSZHVBPJiyMDfB9eSsXbYu,legit,,normal,False,False
3CvEVbarPg2PL32Au2DL7cT9ST2vupjtzv,16,2.0624268931549627,32.998830290479404,7.541665854718496e-05,3,13,499365.43008533336,0.2142857142857142,7.4,No,W00076,3CvEVbarPg2PL32Au2DL7cT9ST2vupjtzv,legit,,normal,False,False
1KoPoGwvTVe4BYJH89m1UQXXPnJ8z7AafF,17,2.485255716905112,42.2493471873869,0.0001162107501828,10,7,347401.06505275,1.25,7.4,No,W03283,1KoPoGwvTVe4BYJH89m1UQXXPnJ8z7AafF,legit,,normal,False,False
15gpf4mfHDRhwqb1aHVAMVipntkCf87MtN,21,2.315274047475242,48.62075499698008,0.000108166010748,6,15,292100.13539075,0.375,7.38,No,W03538,15gpf4mfHDRhwqb1aHVAMVipntkCf87MtN,legit,,normal,False,False
15rSobA9Hf1McpHx22p9FFL7ABnWGuTaqQ,21,2.5709868363041664,53.99072356238749,7.606486512651285e-05,8,13,356702.7375429,0.5714285714285714,7.38,No,W02462,15rSobA9Hf1McpHx22p9FFL7ABnWGuTaqQ,legit,,normal,False,False
186SkzYuY7UpsV3SbKAcMysaAngKxtwbPt,21,1.7319797624252398,36.37157501093004,8.311940777292755e-05,8,13,307645.1875713,0.5714285714285714,7.37,No,W03248,186SkzYuY7UpsV3SbKAcMysaAngKxtwbPt,legit,,normal,False,False
bc1qqdxkkjrszxfhpwv34pfyyv0rjscqgc6mcsp73x,19,2.568564345953932,48.80272257312471,0.0001232880174242,7,12,375010.4204572222,0.5384615384615384,7.37,No,W00292,bc1qqdxkkjrszxfhpwv34pfyyv0rjscqgc6mcsp73x,legit,,normal,False,False
bc1qpwvmrxcvrvdtru8d4k958u2qrjjrc5ykymyh6c,16,1.4746549417632488,23.59447906821198,9.250282580309652e-05,1,15,429236.63981626666,0.0625,7.36,No,W00050,bc1qpwvmrxcvrvdtru8d4k958u2qrjjrc5ykymyh6c,legit,,normal,False,False
bc1q9w79ugnvpm0dngq5admrfwvzsfdtpj3s0fw5cu,18,1.7167832954821125,30.902099318678022,6.898274752165819e-05,8,10,414063.9166542353,0.7272727272727273,7.35,No,W00196,bc1q9w79ugnvpm0dngq5admrfwvzsfdtpj3s0fw5cu,legit,,normal,False,False
bc1pgjkx79knlsqv2xp3ksdzps8947repad6wrh3p7f4lz0fm8sc9l2srukp76,17,1.512515390971929,25.7127616465228,9.081575592227216e-05,7,10,467629.16179125,0.6363636363636364,7.35,No,W02210,bc1pgjkx79knlsqv2xp3ksdzps8947repad6wrh3p7f4lz0fm8sc9l2srukp76,legit,,normal,False,False
bc1qgrn5u9dpxkxu060fxx2n0e3nvs9087djzk02jv,14,2.409082394878277,33.72715352829588,9.676939448565422e-05,7,7,438868.5719052308,0.875,7.34,No,W00184,bc1qgrn5u9dpxkxu060fxx2n0e3nvs9087djzk02jv,legit,,normal,False,False
3KCNS1svJKWSRinvLxCzGpXGN66MK7yAtL,15,1.606317206379823,24.094758095697344,9.690404668291688e-05,3,12,439042.1259384285,0.2307692307692307,7.34,No,W00312,3KCNS1svJKWSRinvLxCzGpXGN66MK7yAtL,legit,,normal,False,False
1983hsCg8a7apWED4dTyoYLpjVh7JFHcQs,19,2.2711816615731824,43.15245156989047,6.520366012813284e-05,9,10,375457.810098,0.8181818181818182,7.34,No,W00992,1983hsCg8a7apWED4dTyoYLpjVh7JFHcQs,legit,,normal,False,False
3FCva75sTxeZcDGMP7VnKCBCandUTRMCGP,17,1.5236236599352022,25.90160221889844,8.432673529033093e-05,2,15,465087.853918,0.125,7.33,No,W00472,3FCva75sTxeZcDGMP7VnKCBCandUTRMCGP,legit,,normal,False,False
bc1qp87e70udhjfttjdx2gdz7k43jz4vyk5f8e8v53,18,2.135251301566127,38.43452342819029,7.085153795633679e-05,10,8,425745.83895858825,1.1111111111111112,7.33,No,W02237,bc1qp87e70udhjfttjdx2gdz7k43jz4vyk5f8e8v53,legit,,normal,False,False
17UeFnAsd3kgpvQkxgYh2shFzjYsmxzM2n,17,1.537251339719535,26.1332727752321,8.11203038506043e-05,4,13,455328.8797996875,0.2857142857142857,7.33,No,W03853,17UeFnAsd3kgpvQkxgYh2shFzjYsmxzM2n,legit,,normal,False,False
12WdRN6wnHn7R4ZUTXyQZxbeEF2VpoybJ7,18,1.491701386367447,26.850624954614048,0.0001105670863141,4,14,447748.33995741175,0.2666666666666666,7.32,No,W03168,12WdRN6wnHn7R4ZUTXyQZxbeEF2VpoybJ7,legit,,normal,False,False
1HBfPPB17tBngsrUQpsnDrKpr92HJ6TQef,16,2.5901104155456527,41.44176664873044,0.0001235021130563,3,13,437740.58856886666,0.2142857142857142,7.32,No,W02217,1HBfPPB17tBngsrUQpsnDrKpr92HJ6TQef,legit,,normal,False,False
3BCZuLCpXmgYuKuMPa7Vphna8ouNafpqBf,18,2.697691182706168,48.558441288711016,0.0001057055523436,4,14,431075.60890435294,0.2666666666666666,7.31,No,W02885,3BCZuLCpXmgYuKuMPa7Vphna8ouNafpqBf,legit,,normal,False,False
3AMV9KShgYnNVLE2e3ERm6HPckVkYp1R79,18,2.732837675531676,49.19107815957017,8.147191925078234e-05,9,9,380412.9730762353,0.9,7.31,No,W02766,3AMV9KShgYnNVLE2e3ERm6HPckVkYp1R79,legit,,normal,False,False
3BgLhDammeeswvQC3teLpF3jZvn3tVbhW5,14,2.19618696687988,30.74661753631832,9.474982458731784e-05,7,7,525347.1051604616,0.875,7.3,No,W00773,3BgLhDammeeswvQC3teLpF3jZvn3tVbhW5,legit,,normal,False,False
1B27tmhiuSwt56bVBndwMVMiPNjAimaemD,19,2.715558281445265,51.595607347460025,8.115224492913463e-05,5,14,391197.27452122216,0.3333333333333333,7.3,No,W03567,1B27tmhiuSwt56bVBndwMVMiPNjAimaemD,legit,,normal,False,False
bc1q7lfcp4wdy08347dwdezn5xfy6h08z5h9ta387u,17,2.5428960560960547,43.22923295363293,7.001389584866723e-05,6,11,452237.0447091875,0.5,7.3,No,W02659,bc1q7lfcp4wdy08347dwdezn5xfy6h08z5h9ta387u,legit,,normal,False,False
36QEYeJJ9ejzJgy2Vj4doKnMttkNUrQL31,17,1.5323787172205792,26.050438192749844,0.0001006997561408,6,11,377128.6282490625,0.5,7.29,No,W03862,36QEYeJJ9ejzJgy2Vj4doKnMttkNUrQL31,legit,,normal,False,False
bc1qj3qzu9t4rjp0whvupf3mkrarrksfdr8dsmenn6,19,2.077455193798125,39.47164868216438,0.0001257643360465,2,17,394117.38825711113,0.1111111111111111,7.29,No,W00668,bc1qj3qzu9t4rjp0whvupf3mkrarrksfdr8dsmenn6,legit,,normal,False,False
3KZ2Zudm842SPXzBzgQTEzfG1dZZ6GLNaB,16,2.3590837994333778,37.74534079093405,7.053972468172843e-05,4,12,446192.5341516,0.3076923076923077,7.28,No,W03960,3KZ2Zudm842SPXzBzgQTEzfG1dZZ6GLNaB,legit,,normal,False,False
33N8N4ZehWETK67xkpnKXAwz5XV8v69fAQ,20,2.6137769675065683,52.27553935013137,0.0001114240118635,13,7,373484.31048231584,1.625,7.28,No,W01216,33N8N4ZehWETK67xkpnKXAwz5XV8v69fAQ,legit,,normal,False,False
bc1pjggk9v9dh3d6w3xrpumukjehc570zhqnwanwsm7gewx30je4lm0se9artf,21,2.504925772842985,52.60344122970269,0.0001171870607067,9,12,359876.97707470006,0.6923076923076923,7.27,No,W02741,bc1pjggk9v9dh3d6w3xrpumukjehc570zhqnwanwsm7gewx30je4lm0se9artf,legit,,normal,False,False
bc1qzs0ewzrg7tc09rrmtxze2cv2keunj5dx7y9r89,18,2.6727744799081457,48.10994063834662,8.503592309050536e-05,6,12,442725.2669260588,0.4615384615384615,7.27,No,W01250,bc1qzs0ewzrg7tc09rrmtxze2cv2keunj5dx7y9r89,legit,,normal,False,False
bc1pztcphmycsuk78zf0achmkunxcrluke7n74wyaqfx8hesqgmn0aks3gcx83,22,1.832445412531009,40.3137990756822,0.0001177943776176,7,15,359006.3916179048,0.4375,7.27,No,W03382,bc1pztcphmycsuk78zf0achmkunxcrluke7n74wyaqfx8hesqgmn0aks3gcx83,legit,,normal,False,False
bc1q00su33v2sga39ayv6z4e6ct3hrcgxu48075vhv,16,2.637774875876949,42.20439801403119,7.515061662783425e-05,7,9,446289.5974634666,0.7,7.26,No,W00004,bc1q00su33v2sga39ayv6z4e6ct3hrcgxu48075vhv,legit,,normal,False,False
1Q1wpDjnMwp53mrVdzCevmJLiiTdWPN9Tn,19,2.6338522544704723,50.04319283493897,0.0001121012882607,8,11,405359.0319284445,0.6666666666666666,7.26,No,W03469,1Q1wpDjnMwp53mrVdzCevmJLiiTdWPN9Tn,legit,,normal,False,False
33bY9tBW12bPz8fAqDpq9XbrvxxRs97trG,18,2.068769058402159,37.23784305123887,7.239152612257763e-05,6,12,445150.69979035296,0.4615384615384615,7.25,No,W02865,33bY9tBW12bPz8fAqDpq9XbrvxxRs97trG,legit,,normal,False,False
1CMVEP8kiZJ4HZxKMUsm2ptWx1jTBT9Ubm,17,1.6767164028994286,28.504178849290287,8.320013694878939e-05,6,11,473481.945829,0.5,7.24,No,W01080,1CMVEP8kiZJ4HZxKMUsm2ptWx1jTBT9Ubm,legit,,normal,False,False
1DkNEM7BCT3NJjqvKxu2o4h9zUJou7mPZE,16,2.429977723887213,38.879643582195406,7.413393916873949e-05,8,8,458011.03868006665,0.8888888888888888,7.24,No,W01460,1DkNEM7BCT3NJjqvKxu2o4h9zUJou7mPZE,legit,,normal,False,False
bc1qrz8jdt85gxvzxeucjmdk95s9zs5edle0t6yez5,21,2.464567681329052,51.755921307910086,0.0001215993492631,9,12,371256.8986146,0.6923076923076923,7.24,No,W00695,bc1qrz8jdt85gxvzxeucjmdk95s9zs5edle0t6yez5,legit,,normal,False,False
1PaLBhg9JyBubFy6evZbk7iwZLWdvagwio,21,2.5164856632608936,52.84619892847877,7.835592872643093e-05,6,15,365108.9008967501,0.375,7.23,No,W03484,1PaLBhg9JyBubFy6evZbk7iwZLWdvagwio,legit,,normal,False,False
bc1q5l9zpemuxdtdknq65edr6ptf4tuq9ee8jwm9x9,21,2.1093031823240174,44.29536682880436,7.455762006996598e-05,7,14,320735.7502386,0.4666666666666667,7.23,No,W00323,bc1q5l9zpemuxdtdknq65edr6ptf4tuq9ee8jwm9x9,legit,,normal,False,False
1AQ2xtajmzU3McaCoiVqpW9xb82TqyXP3m,24,1.955874969534108,46.94099926881859,0.000107604492665,7,17,319555.52244939125,0.3888888888888889,7.21,No,W03742,1AQ2xtajmzU3McaCoiVqpW9xb82TqyXP3m,legit,,normal,False,False
3NAtyLSQ3TYsukDoiugiA8sprxCbMxnNML,15,2.0011027447720733,30.016541171581096,8.626718733236851e-05,7,8,506378.3857430714,0.7777777777777778,7.21,No,W01239,3NAtyLSQ3TYsukDoiugiA8sprxCbMxnNML,legit,,normal,False,False
1KY827vTJQzZdXBXSk28LyMW3fkEJdqD6Z,20,2.0074546493546066,40.14909298709213,6.961311020285768e-05,5,15,347079.7603030526,0.3125,7.21,No,W02216,1KY827vTJQzZdXBXSk28LyMW3fkEJdqD6Z,legit,,normal,False,False
bc1qj9ce6fdx5reglyw9j9eeqllec8g7gc9k0djj0m,16,2.294617562256952,36.71388099611122,0.0001182193320235,7,9,501893.7773425333,0.7,7.21,No,W01210,bc1qj9ce6fdx5reglyw9j9eeqllec8g7gc9k0djj0m,legit,,normal,False,False
bc1qf3pu3sfhn2xqrxjf9puus2ltmat50ym7qmh4sj,15,1.6944569853704234,25.41685478055636,9.570581200724337e-05,8,7,525816.5378012144,1.0,7.21,No,W00175,bc1qf3pu3sfhn2xqrxjf9puus2ltmat50ym7qmh4sj,legit,,normal,False,False
bc1q32k62dmp7egh7dzalptr6unnkm6nqkvd62cn4f,21,1.8948128611655244,39.79107008447601,6.872856302527572e-05,5,16,366747.8144009999,0.2941176470588235,7.2,No,W02219,bc1q32k62dmp7egh7dzalptr6unnkm6nqkvd62cn4f,legit,,normal,False,False
1CU6cf4qymvwBFXDq2nY75ZqJZocEMifQ1,17,2.69403610340513,45.79861375788721,9.413865917848348e-05,4,13,455204.34955231246,0.2857142857142857,7.2,No,W02892,1CU6cf4qymvwBFXDq2nY75ZqJZocEMifQ1,legit,,normal,False,False
3Adc7XLL6gRBSig6hemZvoAFeRyRnsNzq6,20,1.9930784310470635,39.86156862094127,0.0001227470733743,6,14,395414.9979150001,0.4,7.19,No,W00200,3Adc7XLL6gRBSig6hemZvoAFeRyRnsNzq6,legit,,normal,False,False
16Vccf9oCrSX4XhR6JecR4VQ4px1kNtjvM,14,2.185158439511404,30.592218153159656,9.065589402210592e-05,0,14,504307.2167494616,0.0,7.19,No,W01134,16Vccf9oCrSX4XhR6JecR4VQ4px1kNtjvM,legit,,normal,False,False
bc1qjh8n2c0j0tefmh745gnsgc4qs56dxuxecymxzv,19,2.07782365200204,39.47864938803876,0.0001242675247771,6,13,418346.3352455556,0.4285714285714285,7.18,No,W02374,bc1qjh8n2c0j0tefmh745gnsgc4qs56dxuxecymxzv,legit,,normal,False,False
3MK5c41uFcUNWpxK2FY5sjpg1XAkpzCeeY,14,2.0148793100648974,28.20831034090856,0.0001089372367113,2,12,513481.95907346153,0.1538461538461538,7.16,No,W02206,3MK5c41uFcUNWpxK2FY5sjpg1XAkpzCeeY,legit,,normal,False,False
3EsMRuR6kmRMbUAx89wkQ8UQ7Nxf8RU7yV,15,1.823201295787384,27.348019436810755,0.0001199954173991,5,10,433181.26588928566,0.4545454545454545,7.15,No,W03636,3EsMRuR6kmRMbUAx89wkQ8UQ7Nxf8RU7yV,legit,,normal,False,False
bc1qpcj38lf5mztpefdqazhem8rlnjpxyfvygaauck,20,1.7135443803481814,34.270887606963626,7.214690997440671e-05,5,15,351791.8710401053,0.3125,7.15,No,W01486,bc1qpcj38lf5mztpefdqazhem8rlnjpxyfvygaauck,legit,,normal,False,False
bc1qhrnwdd6pvzj5zhapwxa4mrqlgmd36e497a6gle,19,1.641872892372269,31.195584955073112,7.398516366399587e-05,4,15,419422.2162413889,0.25,7.14,No,W00282,bc1qhrnwdd6pvzj5zhapwxa4mrqlgmd36e497a6gle,legit,,normal,False,False
bc1qkxsy42wm7wedk00cm20rgvru772vu6c293frh6,16,2.476871693705552,39.62994709928884,7.158207539028876e-05,7,9,433185.3920966666,0.7,7.14,No,W03125,bc1qkxsy42wm7wedk00cm20rgvru772vu6c293frh6,legit,,normal,False,False
32622cJvrCU56rLx1CU3MS4JZ7rSDspUVD,17,1.5323732977368194,26.05034606152593,0.0001065900201867,3,14,454800.249003875,0.2,7.13,No,W03604,32622cJvrCU56rLx1CU3MS4JZ7rSDspUVD,legit,,normal,False,False
1EyVt5cJ22CSAmAToZXLxYUQ3w3dpsKpVc,16,1.7443601174053438,27.9097618784855,0.0001211692958378,6,10,496529.6689933333,0.5454545454545454,7.13,No,W01607,1EyVt5cJ22CSAmAToZXLxYUQ3w3dpsKpVc,legit,,normal,False,False
17sfX8WNFpYa7JLjdRPvsV1bFc5kMKZ54G,15,2.0875147232224625,31.312720848336937,9.449482049205454e-05,6,9,525129.6002348571,0.6,7.13,No,W03411,17sfX8WNFpYa7JLjdRPvsV1bFc5kMKZ54G,legit,,normal,False,False
17Jbs2Rz9vy6pcfgcUdN5APPzQgEXQKdVg,18,2.0539634043589583,36.97134127846125,0.0001249747561028,6,12,401517.1706121177,0.4615384615384615,7.12,No,W03510,17Jbs2Rz9vy6pcfgcUdN5APPzQgEXQKdVg,legit,,normal,False,False
33TVoxSbDYXFjAm64Zac5K5einfx37yUyX,21,1.5506065795894988,32.56273817137947,0.0001063446073046,9,12,373882.9639645,0.6923076923076923,7.12,No,W01036,33TVoxSbDYXFjAm64Zac5K5einfx37yUyX,legit,,normal,False,False
bc1qhnkz0ccc9pnmyvkqcsy2x9fhq0vms44jmnlufd,19,1.479796701973913,28.116137337504355,0.0001128635171189,4,15,409026.9894575556,0.25,7.11,No,W01559,bc1qhnkz0ccc9pnmyvkqcsy2x9fhq0vms44jmnlufd,legit,,normal,False,False
bc1qupz8xq55st4lx8vge5unlvasxw90gjdes0fkp5,17,1.6266457769405998,27.652978207990195,7.655591865206165e-05,3,14,455138.7299656875,0.2,7.1,No,W02936,bc1qupz8xq55st4lx8vge5unlvasxw90gjdes0fkp5,legit,,normal,False,False
17L1Kjc1cZcLLndBvdKXc9kHwHDf31z5eM,16,2.636952484367637,42.1912397498822,9.850386397156342e-05,6,10,461933.1320689333,0.5454545454545454,7.09,No,W02613,17L1Kjc1cZcLLndBvdKXc9kHwHDf31z5eM,legit,,normal,False,False
bc1qrpwyu3l4d66qxfuh4kefzxtshzrqued32ck9ec,22,1.5488421652684872,34.07452763590672,8.499271272119858e-05,7,15,332162.95032571425,0.4375,7.09,No,W00967,bc1qrpwyu3l4d66qxfuh4kefzxtshzrqued32ck9ec,legit,,normal,False,False
