wallet,tx_count,avg_amount,total_amount,avg_fee,sender_count,receiver_count,avg_time_gap_seconds,fan_ratio
bc1qpu84zf8qyj6y407ektn8tqe6qrpggxhs2544s5,24,2.055539123387306,49.33293896129535,9.669912867808528e-05,9,15,330832.06984047825,0.5625
bc1qpurtqg8tx6ssfzdl358ca7ejn7y3rh8hdkzhtn,2,2.0799086634130064,4.159817326826013,9.210855668748121e-05,1,1,1563.296357,0.5
bc1qpvruc2pp0cepngmkgjsgzd66vv3s4ya0rvmemt,13,3.290121544740468,42.771580081626084,7.417247810927353e-05,6,7,592716.354563,0.75
bc1qpvtlwfr466yjm8j7dhzzd009uu78v8y96jsyap,20,1.384711024774067,27.694220495481343,7.904383317338884e-05,8,12,374933.4474574737,0.6153846153846154
bc1qpvvx3yl5mzswcpe0mdhq0srzz5sytujswwfhz7,22,1.4227890156491083,31.30135834428038,9.653622707960402e-05,8,14,343149.096258,0.5333333333333333
bc1qpw6xshum3ksskq7ruxlq08tgne2slfzw82xzvw,17,2.1895304544698218,37.22201772598697,8.356856578110943e-05,6,11,407537.51021175005,0.5
bc1qpwc8g3ffut2v2yrn8mpd2vmqljp6vwfeenfy2u,21,1.9552798243180962,41.06087631068002,0.00012681446391509983,3,18,344902.16891710006,0.15789473684210525
bc1qpwvmrxcvrvdtru8d4k958u2qrjjrc5ykymyh6c,16,1.4746549417632488,23.59447906821198,9.250282580309653e-05,1,15,429236.63981626666,0.0625
bc1qpxap9fu6kerymdvsgvklzfjxzrewpnug7x8v87,22,1.6749280371378825,36.84841681703342,7.85864149226673e-05,5,17,353354.05155109527,0.2777777777777778
bc1qpxcc72s2v8jpfah6qkrgq7u935pgp3vvdaa9fd,20,2.199988586231524,43.99977172463048,0.00011878238848230846,7,13,375176.19918900006,0.5
bc1qpympqahrrwawfkm3gt4swcj4h86ce6cseqj4lv,22,1.9342639295574244,42.55380645026334,0.00010246573978177271,3,19,337454.6586086667,0.15
bc1qpyzt9d7h3gl0yzsh5r2qfkp9jncf0s33rmv4au,15,2.5145770957987263,37.71865643698089,9.627609456444335e-05,7,8,516101.7539628572,0.7777777777777778
bc1qq0kwgh70mg7fwjp99sgkjuehl8d3qs523x0yfw,22,2.285701964417583,50.28544321718683,9.890627763789694e-05,9,13,359735.80178738094,0.6428571428571429
bc1qq0mu43sh9y4z2qudhq7wul8vj7tssr2a9a3hc9,9,1.0729510151446096,9.656559136301485,0.00012094835281163126,1,8,787337.16576975,0.1111111111111111
bc1qq255ghc4t6r64wnuhvfgwd3lrpf80qzca4vmys,1,5.0,5.0,8.986157009989466e-06,1,0,0.0,1.0
bc1qq4sn4mjdfg4tzamuny58r7c0zrnqqy32uv0cp4,1,0.1,0.1,0.0001566383958262,1,0,0.0,1.0
bc1qq7vs0f0grhg5daeak35dz04nn3jkq82lesuy9x,9,3.130846221636114,28.177615994725024,0.00010194994775025723,4,5,940041.4282783751,0.6666666666666666
bc1qq8fjlatpdmklr5zdll8p43y5p9kgm8zk3m46lv,1,0.8818028177198708,0.8818028177198708,6.31425759810782e-05,0,1,0.0,0.0
bc1qq8rvxv9gl05cmnjsnfslh3tkm88paw43qjktcm,23,2.4727217453321515,56.872600142639484,0.00010323209338821042,7,16,314274.14672290906,0.4117647058823529
bc1qq9f6fw2nc2h357eejxh6fv2g5ttr2nxz3fwn97,21,2.5556159276013473,53.66793447962829,0.00012340313952941183,11,10,372602.9428525999,1.0
bc1qq9gjrw088sdk7zjwky52xx6erwhk4gdj3tu3gw,17,4.163547584193843,70.78030893129534,0.00010281805747977737,7,10,429141.40028187505,0.6363636363636364
bc1qq9sq5q2fklkcwun5cg2cal5y6qsgj6jl70edus,16,2.1780363250779224,34.84858120124676,8.697948671986597e-05,6,10,474707.39025513345,0.5454545454545454
bc1qqcta5hcptvx8tlsfxkwc0ayet5yqsw743lzzks,1,0.9964714926787734,0.9964714926787734,0.0001504734834623,0,1,0.0,0.0
bc1qqd7q6m2rq53kuznkeeyfr787yk6t7632lp06wv,12,2.115121779215481,25.38146135058577,0.0001687200265238927,2,10,552037.4391259092,0.18181818181818182
bc1qqd9r5wtgm4c5lxcqw37mdf6fvpmuscj85ectr7,27,2.2338688910367464,60.31446005799216,9.377485283656077e-05,8,19,275766.360005,0.4
bc1qqdrdal9ldhk9tfqy0kst5z305x7l7lmje2qasq,14,2.6434383703909994,37.00813718547399,0.00012691500957206673,7,7,534275.7087066923,0.875
bc1qqdterpdakneqlqfdl5rw400t7kd2n4g3n8zh49,19,1.7168021262911966,32.619240399532735,0.00011089407220597968,2,17,409771.24361072225,0.1111111111111111
bc1qqduu6n5cxmtejphus3kdva4dstwnzavgjlugdy,22,3.557577227967968,78.26669901529529,8.521419893168757e-05,6,16,317131.2150870953,0.35294117647058826
bc1qqdxkkjrszxfhpwv34pfyyv0rjscqgc6mcsp73x,19,2.568564345953932,48.80272257312471,0.00012328801742425802,7,12,375010.4204572222,0.5384615384615384
bc1qqedsfds5hvmafqq2g63qhglzsr9pxde0s9rze9,24,1.7422113675404012,41.81307282096963,0.00012274517170546634,9,15,321627.49661882606,0.5625
bc1qqeurjpjl4dclykm6nn8czta50r7jfjl3ldew8h,20,2.124310138479628,42.486202769592566,0.0001434866993316616,6,14,347403.87618057895,0.4
bc1qqevs9ln0p7uugrz6923z9k9klme0djaxmwddz9,29,1.9974997164546087,57.927491777183654,7.86279381890381e-05,11,18,268439.47226025,0.5789473684210527
bc1qqfgz0u3h3eyfdualvt8zje6z4yt0f4hppygwga,17,3.472196400000149,59.02733880000253,0.00011484808548666094,12,5,440029.7357906875,2.0
bc1qqg8el8gjd78fxsufn623944wv58yydq6jm9wge,21,1.2999351618595458,27.298638399050464,9.787459112012586e-05,6,15,368827.75183415,0.375
bc1qqh07zhfv8l8t3xd76959jye6h5tp2xh4fkmv6y,2,0.09988394364954636,0.19976788729909273,0.00012827734636885002,1,1,22192.730891,0.5
bc1qqhm4jwc7zeh087s2zpx3ff74wguyt66paxtvuw,20,2.173765428031134,43.47530856062268,0.00013950247591630512,9,11,365137.4592231052,0.75
bc1qqj42snjav6x2aal00zfwy605u86q7fhwe9ka88,14,2.0612247154116665,28.85714601576333,7.537010128266194e-05,6,8,573991.3430036923,0.6666666666666666
bc1qqjpqp83dc2tkygyynster7reccsv3vreqgztmv,23,1.7127409642587812,39.39304217795197,8.351210236069873e-05,5,18,341783.24931572727,0.2631578947368421
bc1qqk0y03jl8yywegdezrzl8jjjkn375t2r6spddv,14,3.8845387474188513,54.38354246386392,0.0001189338989973415,5,9,526246.3668579998,0.5
bc1qqk886fzjepxnzpxxaqhqdxcmfkf9qsgpjj3sls,28,2.376171238035934,66.53279466500615,8.357454968822656e-05,7,21,253359.35891492595,0.3181818181818182
bc1qqk9xtq4tszqcp4a7knt08ylha8ajzh03l7wuq8,17,1.8122931240116174,30.808983108197495,8.667501465243224e-05,8,9,454035.3171396875,0.8
bc1qql69tfxjclgtdxxjztvwt9rp0jfnlflkcskg2r,20,1.77262042924696,35.4524085849392,9.797645032203716e-05,8,12,401440.9904887369,0.6153846153846154
bc1qqlgvw0d03gszktwhprrq640dx2x7c9g8kpjs2u,17,1.8362889188255556,31.216911620034445,8.466700502359757e-05,5,12,446850.32111537503,0.38461538461538464
bc1qqmtj3tmhgt7npt8f62p3azc6f6ea4mltx0fp9v,1,0.6859432473027703,0.6859432473027703,0.0001654212729716,0,1,0.0,0.0
bc1qqmxwcva7c789xjk7mlflc73cjjg2ssd2868cnj,17,3.0101701235391722,51.17289210016593,0.0001624266047595911,7,10,374099.21134225,0.6363636363636364
bc1qqp90ew879r22qf4d2686cultxps8uldrnwkhyh,21,1.8732664301445163,39.33859503303484,0.0001014424596098665,6,15,329460.14385785,0.375
bc1qqpc0247unkwyl2uj2sp265vf560u2ys6szuazs,2,0.09991179352403522,0.19982358704807043,6.692539841012771e-05,1,1,13379.820011,0.5
bc1qqpjqj7yz4qjcwhwl52dvadzgqc5h9xet37y463,32,1.9410254492790364,62.112814376929165,0.00010202057410185188,12,20,223527.4436549677,0.5714285714285714
bc1qqq2tp3cyhj9dmzlyutufsrakr3xkuk0mvfdguj,1,0.3124385744137515,0.3124385744137515,6.803579107615115e-06,0,1,0.0,0.0
bc1qqqvu9fcl7kf4296v7xpnktrrxz6vrc7fc6r5w8,27,2.639202394371082,71.25846464801921,0.00011304925158087825,14,13,286555.92709042307,1.0
bc1qqrakm7x674p2sz9tsma5xxs0dayuhft682nw04,2,0.09923926250921614,0.19847852501843227,0.0001574083644965198,1,1,13781.131355,0.5
bc1qqrf60npw9d70y7w9axlmh3l8u0g45ljyhc6pyt,15,1.8095589369342462,27.143384054013694,7.543651626098466e-05,6,9,495265.7477342143,0.6
bc1qqrz2enwzp33n7990mjvck9yyeg7pzuw050wtsc,14,1.971176387683375,27.59646942756725,7.057136702034884e-05,6,8,552248.7146928462,0.6666666666666666
bc1qqrzer3xwxv927jqs2qdp2kqkph60ldkdrxz9n7,18,1.4887205568855435,26.79697002393978,9.65873663892279e-05,7,11,445906.5960068824,0.5833333333333334
bc1qqsjaflfcrhu7vte56uaysdr7uv3n7xfxpn3qqe,13,1.7020644663705107,22.12683806281664,0.00011064026517105964,4,9,538904.1448258334,0.4
bc1qqtadqtx0nvvyhgak3tkzmczk299gcrdv4g6apd,19,1.7270103420739598,32.81319649940524,5.7478846768883094e-05,7,12,374295.9896345556,0.5384615384615384
bc1qqtzlaf9tmtjfvjxcpj2nt6qhjuzd5zhygyzfg5,22,2.4671306565769076,54.27687444469196,0.00011352584436692364,7,15,323310.68559671426,0.4375
bc1qquxghf62mmcgtdy3n0v4ayj7hat0hk5jhqp5fj,16,2.0044910401981384,32.071856643170214,8.355160539931367e-05,3,13,473522.66308613337,0.21428571428571427
bc1qqv2tshn4lmhuw3c3p0nrdt6s2eqlpa7xyc7gdl,16,5.631407890109649,90.10252624175439,0.00011436468874901148,9,7,507189.07033699995,1.125
bc1qqvvapxak5gq0mt9as62slh69rasmp8su3yfk7z,29,1.6453234678254272,47.714380566937386,8.601110312767644e-05,6,23,251352.1889699643,0.25
bc1qqwgs2j5s8uh0g4rf0tr3792n6f436tjzu7j0yc,21,2.711457345946838,56.9406042648836,0.0001156857632286557,7,14,363026.2484586999,0.4666666666666667
bc1qqx3fyk6su20jjg89fv84qa3hgdvsukq756f39g,15,2.304299865676014,34.56449798514021,9.760124250550904e-05,2,13,522934.64069042855,0.14285714285714285
bc1qqx7nqhvmnk2ue23yv4tk54e9x5f2f9lhq33r7g,20,2.1759998100623914,43.51999620124783,5.734055130401336e-05,6,14,354829.3705529473,0.4
bc1qqxcln8nq4hyfp0x735ds7ruxw3jyw0amqnwq8a,23,2.904640533069241,66.80673226059254,6.806115500357285e-05,13,10,337043.9307786818,1.1818181818181819
bc1qqxqjtaca6ff467e4ygd6nv7wdfk0qpf9h5uxne,10,2.099452100575223,20.99452100575223,0.0001040508138343287,1,9,831895.9600985555,0.1
bc1qqzd9zwzde6gkpjqt406394kshuucvqtks97vey,17,2.051246434788668,34.871189391407356,8.449910940949342e-05,6,11,455079.4507075,0.5
bc1qqzy7vlfagscsxusu3zfa9cg7mwncpa8vgv6sm4,21,2.325913929020647,48.84419250943358,0.00011873297387996159,5,16,367869.98864480003,0.29411764705882354
bc1qr03ajump7cx7e62r7jv4mg90ne3cetgft3xn27,2,12.778218408970226,25.55643681794045,1.882834811534362e-05,1,1,1786.326581,0.5
bc1qr253jswr5gzc043qgqz4dle4632t95a3guj7sq,29,2.4689308522354194,71.59899471482716,7.677606953812229e-05,10,19,252930.05426375003,0.5
bc1qr29avcmwezj9ndhfjltva93mvh4n2mggnzj2mn,1,0.09969892567698962,0.09969892567698962,0.0003010743230103,0,1,0.0,0.0
bc1qr2h9p7xtsuruq2zfkcgzuwsq3dqupdwzc3783u,19,1.4001625172910257,26.60308782852949,0.00010795793900282348,5,14,423582.8924556111,0.3333333333333333
bc1qr2hpnc3k8ttpdwelxkxrjsavlp324a6xu4w2qk,1,5.0,5.0,6.933180569392349e-05,1,0,0.0,1.0
bc1qr3fk77z7s5xarjfkr462nxans49jfd7r7kea7f,18,1.986488833208688,35.756798997756384,0.00010368233909100205,8,10,390002.8094407647,0.7272727272727273
bc1qr4dftn8aafpylu9w7wlrhsykms3czwl2dawuzz,17,2.0299822613895877,34.50969844362299,8.950434047781044e-05,6,11,448461.75978943746,0.5
bc1qr4smzzlxfwa7eugat6edmur7dej56zt0gwl8fp,20,2.0064974038714554,40.129948077429106,9.565156530360671e-05,9,11,349679.39266157895,0.75
bc1qr53r7qeaew8huzy667u0nej96erzvzd5qc7h6k,1,5.0,5.0,0.0001441878585486,1,0,0.0,1.0
bc1qr5ahhnhpggepx89d3ke2psjlcucjha9shyvfrr,25,3.089701028412772,77.2425257103193,8.573358570362299e-05,5,20,306697.9132612083,0.23809523809523808
bc1qr5pwvhtkk7q95h477a36uzzf24salsn34a6z74,2,0.09979178347983864,0.19958356695967727,6.979745190215832e-05,1,1,7504.544597,0.5
bc1qr6f7qy4chelfdrv2g2uz7fw4kzy935xw6uus2t,22,3.6698081185627482,80.73577860838046,9.684275725785667e-05,9,13,360884.6909919047,0.6428571428571429
bc1qr6mzefkm8av4r7cumh0wsn8srm3ptueepy6pl9,19,1.5350492257210206,29.165935288699394,0.00011055377169201893,4,15,358441.9326503333,0.25
bc1qr6py9yr2mql4c2p9pkc7h65kj8neljlmgjk6a9,13,3.1755079809158877,41.28160375190654,0.00010190274483301054,5,8,605593.2080144167,0.5555555555555556
bc1qr738c9fm4nqtv8uhyls95lmkfjtsrxh62cljxn,1,1.2434182428621046,1.2434182428621046,0.0001389882268945,0,1,0.0,0.0
bc1qr742m20l3n97z3gfwzzuyx6hxzh2rclgcja9hl,2,30.88047708419409,61.76095416838818,9.453239172577707e-05,1,1,1777.156612,0.5
bc1qr7dpkqknvrcv3uvrh7m90k7hluj9cngg52m5m0,17,2.9772575817621916,50.613378889957254,0.00011614423220846958,4,13,423564.56306187506,0.2857142857142857
bc1qr7j7vmep4npm5a83f49pj2krtr8p9qyqppt0za,24,2.2791814994737245,54.70035598736939,7.536206910594055e-05,6,18,324189.07063139137,0.3157894736842105
bc1qr7wyszwc3y5fthxcuyx27cqz2zrkc8nkqkrsp4,26,1.7430838367309294,45.32017975500416,8.930520618176865e-05,12,14,291934.10565051995,0.8
bc1qr7xcq0cr3ptxs54h38cxrngqgw2gtmq6y3xtyv,20,2.278689666621471,45.57379333242942,9.07355620985505e-05,8,12,354545.9249752631,0.6153846153846154
bc1qr8gxwg9agrvc6rj2aedgvnhj08fdv22fsjdmxw,18,2.7450388463263296,49.410699233873935,9.942513777481478e-05,9,9,397422.6439701176,0.9
bc1qr8yxzxvzl85rsf02e4lxy73nsdq8qhra4r4hgk,22,2.966233314983405,65.2571329296349,0.00012012327894328382,9,13,313933.76729314285,0.6428571428571429
bc1qr96j654s2mufw390lnu6w4l8sef3ua3c2409px,23,1.7785715881717252,40.90714652794968,9.005780549644024e-05,9,14,293985.9555103182,0.6
bc1qrcmd9eees4ywfqeclykw8tmzaz5a28tx0vu2uf,11,1.393077483537802,15.323852318915822,0.00012554923195431724,3,8,493622.5368659,0.3333333333333333
bc1qrcyj056a0us2r6wjl6k5sypzduqy2p3r56vgd7,20,1.7404341698303416,34.80868339660683,6.297161362291935e-05,8,12,388308.7436466842,0.6153846153846154
bc1qrd6grtm35p9v4g5gx3yryey7ye8ccrs5d35y9d,24,2.256655435597979,54.1597304543515,0.00010899056033016119,8,16,324018.18970913044,0.47058823529411764
bc1qrd8zqmdg40x67p4nmfsn73cgqryn5ep2a4ngyf,10,3.136447337000951,31.36447337000951,7.601394822996974e-05,6,4,738179.6049844444,1.2
bc1qrde4s5w83yzrrmm40fqsawku6qvpvnhw865f38,25,1.2711499522107914,31.778748805269785,9.119123019276366e-05,6,19,296034.6140579167,0.3
bc1qrdlmqtzcjm7csgp5ktnrxlxhsqt5zxdkf3pgkh,27,2.6502367120483945,71.55639122530665,9.561400547810595e-05,7,20,275487.84428276925,0.3333333333333333
bc1qrdw2mn6qskdza5yuu2fdyt55yzsyfc63zauql8,16,2.701507557887813,43.22412092620501,0.00013432596174129386,2,14,499584.10770746664,0.13333333333333333
bc1qrdyulavc4a6hs5cr6nrvyrrlkyulpuqu360u8p,22,2.1317974669703874,46.899544273348525,9.576521405742466e-05,7,15,350364.5240099047,0.4375
bc1qre2kw3ry2kapazt0p9kpm6t90gg6zrluk7xkzy,18,2.6148848365971924,47.06792705874946,8.329760121757579e-05,6,12,434404.48858376476,0.46153846153846156
bc1qrfmlht5ege23s58e24qz09v6fawkpl70583ayn,18,2.296277311942509,41.33299161496517,0.00013728760675693933,7,11,398740.0813501765,0.5833333333333334
bc1qrfp8xmn68mqrrx97tvfx0ppws6nkx8sfzrtx2e,22,1.7282429110529365,38.0213440431646,0.00012898247203182786,8,14,350078.1103865714,0.5333333333333333
bc1qrhlnvmt92y2u2n3sv08gkerc4q0gdk2765dh5t,24,2.815070558512494,67.56169340429986,0.00011887130260351814,8,16,323460.2867616521,0.47058823529411764
bc1qrjfqnkpdjda34u6fmeexecuqlls3qthzszhv8t,15,2.29858067030498,34.4787100545747,8.173317778189784e-05,5,10,523298.44739721436,0.45454545454545453
bc1qrjtar35mqvdlm9fr4e2k0w7nlkmgjqfasew5au,17,2.1907358052316788,37.242508688938535,4.3166597516147156e-05,8,9,340174.4565039375,0.8
bc1qrjwrxg9yx8kr3p47duqzharu0x63skzrlsxaht,16,1.4746931740489788,23.59509078478366,8.223334196602335e-05,4,12,473292.2479502665,0.3076923076923077
bc1qrjx2gcfpc5ulxr4gkhpczctdu7r7vsz45d5svx,2,0.9998210470508363,1.9996420941016726,9.82090649009763e-05,1,1,22419.319622,0.5
bc1qrjzggv4t25lq5tpx6l6yfhgq9z5agewcwdgat6,15,2.323456199713577,34.851842995703656,7.952307915425844e-05,5,10,522084.27413757157,0.45454545454545453
bc1qrk4d8mnkytk08cx057dmsetza8eupn3x6w7d83,12,2.551197230890453,30.61436677068544,9.956923000424534e-05,4,8,691921.3511839091,0.4444444444444444
bc1qrkzvd3xhp6tscfmyrvcy87aenfwr2cfug57xpk,18,1.9949428545108236,35.908971381194824,7.018808564792091e-05,5,13,409783.077033,0.35714285714285715
bc1qrlf9aeu9gpzh75rehcxzw5paxufn790sqymgfr,25,2.78515634581374,69.6289086453435,9.028304557899529e-05,16,9,303508.96789045836,1.6
bc1qrmee7l8cdvrwjpek0yv52qmq8m6jvdf0ysaa9c,20,2.120812335133805,42.4162467026761,0.0001390036822909281,7,13,366252.014217579,0.5
bc1qrmlkm2aat6j9ksraxceslnvhx02vcr0yqqcn4u,24,2.7490330042924174,65.97679210301801,0.00010039982127291117,4,20,299753.5750309565,0.19047619047619047
bc1qrn8enxqd9dwvayhq30ek0c9da958g3cjjk0kn0,19,1.568271815033077,29.797164485628464,7.850539057397458e-05,4,15,342123.37710922223,0.25
bc1qrnlhnr8z6lg8pzx63ha0pad9qdavcmt5uclexv,18,2.8933299083954322,52.07993835111778,6.568559470561182e-05,5,13,437243.4788982941,0.35714285714285715
bc1qrpwyu3l4d66qxfuh4kefzxtshzrqued32ck9ec,22,1.5488421652684872,34.07452763590672,8.499271272119858e-05,7,15,332162.95032571425,0.4375
bc1qrqe2hptntq3mxhnu0pmknpwl2zg88jw4m4v68y,26,1.513998491994659,39.36396079186113,9.336622902847542e-05,10,16,285244.02055356,0.5882352941176471
bc1qrqyhnjxz64vpgm9q0s484lf4xl9f0pzc93l4dd,22,1.7989379391526912,39.57663466135921,0.0001585109071447793,7,15,331344.65575128567,0.4375
bc1qrrt85l60u8vlgjfs39rsq3ujquzdetgp2wh7rg,23,1.7603195870230863,40.48735050153098,0.00010687788747623492,6,17,342647.0704532727,0.3333333333333333
bc1qrsrkge9dtlg52c2s4pt9jmz88ag6t6gmhkkw77,20,3.0921742492373445,61.843484984746894,8.833122449538004e-05,8,12,370296.567391,0.6153846153846154
bc1qrtpeq2dhrqm8kg8rujattweakzwcvrl8uu9plk,1,0.5224920517315149,0.5224920517315149,1.4537024880592083e-05,1,0,0.0,1.0
bc1qruredjm949vm37tftjd99lhue4wyq4x7q0j98d,23,1.3316490805130765,30.62792885180076,0.00011620276311053662,6,17,342026.17209022725,0.3333333333333333
bc1qrv0y308lxkram5awftnank4zukupeea8dnyd40,26,1.6259669872743814,42.275141669133916,7.819852973192582e-05,11,15,303119.8208856,0.6875
bc1qrweytvztsaaptzcau0jcv0hplvcj46klmvsa06,18,1.7153296071547885,30.875932928786195,0.0001213945135224601,5,13,415652.1848751765,0.35714285714285715
bc1qrx50xjgvwtq0jl85cpt45rcxsqk769cpcthuke,22,2.489812794322271,54.77588147508997,0.00011544205241188131,6,16,361529.8957173809,0.35294117647058826
bc1qrx70ucvv066mvd8mat82hyu78vwyqv03vpxpax,17,1.7833930210952256,30.317681358618835,5.909367964614773e-05,3,14,460600.234463375,0.2
bc1qrx82w9665ew8wr2wdwc0jj3t0jjg6qs9lmgnk2,1,0.09981410939723902,0.09981410939723902,0.0001858906027609,0,1,0.0,0.0
bc1qrxgfna6f7hc6f7jfnagyhms2xpr0t0xas00clh,21,2.4084902092640132,50.57829439454428,0.00012388322349129007,7,14,357641.75423995,0.4666666666666667
bc1qry0revtwtwcpskew83eq85awe4e4rhwu049zmm,1,1.888435278352229,1.888435278352229,9.06187136245818e-06,1,0,0.0,1.0
bc1qryxkgw492v0g57jz435jz5vc506qreq6z3m9gw,22,1.9634625206305563,43.196175453872236,0.00010340263709083448,10,12,358265.7885905239,0.7692307692307693
bc1qryxyju25dxj0486uqve9kp4k44tx4etsg4z3rw,22,1.7078183071073392,37.572002756361464,0.000136823384841699,7,15,324169.24906023813,0.4375
bc1qrz36xpr0mmtl6jzp2yln5xrzx8l84u0u6j86c3,18,2.7655730220301185,49.78031439654213,9.645925789297788e-05,4,14,375344.382607,0.26666666666666666
bc1qrz8jdt85gxvzxeucjmdk95s9zs5edle0t6yez5,21,2.4645676813290516,51.755921307910086,0.00012159934926310993,9,12,371256.8986146,0.6923076923076923
bc1qrz9d4gwmkurxfgqgc2wqct6plrnum6juqqj2u9,17,4.050848777201098,68.86442921241867,8.352168619846825e-05,8,9,457268.3022236875,0.8
bc1qrzgwg58lyh6cdryvdadv8h2m3nxl34c64vuwv0,22,2.577319515447413,56.70102933984308,9.956409854517029e-05,7,15,357260.05239299993,0.4375
bc1qrzt0eqyw9a6h4700vzh4dgk7qyjcf469jn7mzf,2,1.8362387621314742,3.6724775242629484,1.3024553844163163e-05,1,1,1323.622856,0.5
bc1qs08ae388udx9qs6sk2v8huw8q4e4u0l0jrvrvj,18,1.862313340876081,33.52164013576946,0.0001021784897725477,6,12,432320.3147856471,0.46153846153846156
bc1qs27sk3ppvrp9khhcndhmqs8ex947re6pya2hce,26,2.111570262894801,54.90082683526483,0.00012279574012606174,10,16,282539.47266923997,0.5882352941176471
bc1qs2a3ldjyxlus79fk7l3cf430sqpj2wap5clm4w,1,0.9998863524434183,0.9998863524434183,0.0001091313701975,0,1,0.0,0.0
bc1qs35ttu4qfa4k2akw44t6vm6we726atuayzcugq,17,2.375711069054301,40.38708817392312,0.00012340021755159083,3,14,460021.1109849375,0.2
bc1qs39tqfw8ez9ggnvh9ezxk58hksj746jl4zz4ke,22,1.622451485866135,35.69393268905497,9.282691595641518e-05,9,13,358200.3989049048,0.6428571428571429
bc1qs4xzcavkwu7fxrxdn4fktc7mxz5aqymle44pxx,2,0.09947992452925986,0.1989598490585197,0.00014657314403175,1,1,13520.61745,0.5
bc1qs543qp3surwt68y6rvdqwwznejlu2rv8y0vsx6,26,3.052171076831022,79.35644799760657,0.00011697240133963555,8,18,285664.60074248,0.42105263157894735
bc1qs56cxvu8lsa68ktcqctqyvu6trhk3lsu09purz,1,5.0,5.0,4.933860679715782e-05,1,0,0.0,1.0
bc1qs5ah7gata838tw6m8kf7armxusz23xzhx54ezr,24,1.4564505584889318,34.95481340373436,6.681440424612318e-05,10,14,321546.5030661739,0.6666666666666666
bc1qs60l5aq9dn9kj5f9rq88lg3ltwp0wykj7lcz9z,58,2.9750875258014764,172.55507649648564,0.00010068481708131746,1,57,37212.336337964916,0.017241379310344827
bc1qs7eteq7yqn237a0qwseejzmjg8pdrltwjhegkv,21,2.358113815564649,49.52039012685763,0.00011849859370865514,7,14,378805.76488130004,0.4666666666666667
bc1qs7gqnjndk3u045wz6l0swey98ugcvky494n2tl,19,2.1472594291529212,40.79792915390551,7.436240995955786e-05,8,11,394286.2703930556,0.6666666666666666
bc1qs8835ykt7yujluep2p2mesykqdx66fld3czacm,1,0.21486084697447097,0.21486084697447097,3.499803122212699e-07,0,1,0.0,0.0
bc1qs8a6m73jrmqzjxj8cwveyhqga92dcf9y7ndp5a,15,2.0340385534589633,30.510578301884447,9.419290611402398e-05,5,10,515738.34129064286,0.45454545454545453
bc1qs8u6surlza7e0xgf20cxe5mtjr2qlgvy7x30hh,21,2.77198873002228,58.211763330467875,0.00011667768270240685,8,13,339588.1237138499,0.5714285714285714
bc1qs8zduleydmr23wvk76x7wazus9e6ay7aqx4ymp,24,1.6154484252382495,38.770762205717986,9.218434289719759e-05,8,16,329972.62907230435,0.47058823529411764
bc1qs9urflr9cgsg45epcmv0lllcxhq046gf3vnf4t,15,3.441777479102254,51.62666218653381,9.599996258693929e-05,6,9,468227.3956715715,0.6
bc1qsa0uaq6e26aq0wemrtnua79mjrtudsv07l2v2k,25,2.0519085532290684,51.297713830726714,0.00015465346975947908,11,14,287911.752779,0.7333333333333333
bc1qsa4nzv98lrspkmtv2nrcpq0p8chw4d2tw393ts,22,1.8377902091516871,40.431384601337115,7.106751376069729e-05,9,13,338880.0576505714,0.6428571428571429
bc1qsajgxwkncr4dtta69k06xjxauwlvm4ff2ntf5d,26,2.587403547296477,67.2724922297084,0.00012484282735781765,8,18,248835.61567548,0.42105263157894735
bc1qscaam87cr53rtf2xf2mwuryhtcne06t64r5pcs,18,2.5346337655470492,45.623407779846886,8.563522324523792e-05,3,15,410419.496714353,0.1875
bc1qscuahmpy0jwxl3vkp675g8g52zadcpl5lz6mtk,2,0.9998515727336396,1.9997031454672791,0.00015025608358995,1,1,36886.538295,0.5
bc1qsd2dgzp52hddkzllgmc05pqzrqsfmf9v4h2hfn,1,0.4768974437243078,0.4768974437243078,5.162446345720351e-05,1,0,0.0,1.0
bc1qsdpfr6jnexctuf5j8ufcn54afqp2mq3pfkdnx4,2,10.965393450532657,21.930786901065314,5.180933899670166e-05,1,1,924.969181,0.5
bc1qse2us0533enmvgvzq875tjtwecfqq2ef20yyrw,20,2.0527603688077196,41.05520737615439,0.00014508350779355206,8,12,391305.0627289473,0.6153846153846154
bc1qsec8f8fztljprr55cmyasdmh0mfa6s239me3lj,1,4.999956007683436,4.999956007683436,4.176855244772351e-06,0,1,0.0,0.0
bc1qsezwr2dh9qn3qmlunpr2y0lsh9camtdf00jg0t,13,0.9523241171085524,12.38021352241118,0.00013494664280203265,2,11,530040.9014228334,0.16666666666666666
bc1qsg8jfxpj0vqr28ydwrfnnqktjmfjfcxjwaeles,15,2.2157817933965607,33.23672690094841,8.961805963998545e-05,2,13,498200.13930349995,0.14285714285714285
bc1qshddxy7sqgzt94g4gj0xl63k823ru60ukcc004,20,1.858467449021348,37.16934898042696,8.057590386463518e-05,4,16,390542.4935785263,0.23529411764705882
bc1qshkna0cjperznvd2pwkvf64dc2ytyhkykal7ul,1,0.09708968425085347,0.09708968425085347,8.614631864822098e-05,1,0,0.0,1.0
bc1qsj6fp6hnk258t0whcdtwlpm3usq524eghze9l0,28,2.2946507798257585,64.25022183512124,0.00010952128085096255,7,21,274886.3946674815,0.3181818181818182
