rank,wallet,confidence_pct,risk_level,is_anomaly,reason,tx_count,avg_amount,total_amount,avg_fee,avg_time_gap_seconds
3938,bc1qq9sq5q2fklkcwun5cg2cal5y6qsgj6jl70edus,5.6,Low,No,Normal behaviour -- no red flags,16,2.1780363250779224,34.84858120124676,8.697948671986597e-05,474707.3902551335
3939,333YwkBFXdrfD9b5JkVbVP6qk6mbjuZnvK,5.6,Low,No,Normal behaviour -- no red flags,17,2.43523844046032,41.39905348782544,0.0001213032295421,368580.6754225
3940,bc1qyu7ff9j76k2fjdekulcjx253g9vnuwa7ff9p0f,5.6,Low,No,Normal behaviour -- no red flags,21,2.5107863619224404,52.72651360037125,7.66803309429418e-05,348419.19112284994
3941,bc1qmgkf0326hhf9q6jpus5vkr8lxku4pxvn33wts2,5.6,Low,No,Normal behaviour -- no red flags,22,1.73247900526719,38.11453811587818,0.0001034955089529,326327.37906752387
3942,bc1qclfssndq8qhv2lq4qwx7q580u8zsz92s99nchg,5.6,Low,No,Normal behaviour -- no red flags,22,1.726029843280478,37.97265655217052,0.0001015887332212,329861.64923057146
3943,bc1qp2s4yjvv3xkzt8spt4f8xvh42uuagrhny4rm9r,5.6,Low,No,Normal behaviour -- no red flags,20,1.912961135196523,38.25922270393046,7.614466949222248e-05,403082.02005668427
3944,3B5G3j3jEPCNNkfQc8FPL5XdAPX1xK4J5H,5.6,Low,No,Normal behaviour -- no red flags,23,2.3336212724462366,53.67328926626344,8.594963354904007e-05,337547.37557595456
3945,bc1q6hxtm6wy5k6jr90anhwz4p737nx3lds35u26es,5.6,Low,No,Normal behaviour -- no red flags,16,1.7239614397574443,27.58338303611912,0.0001076134873314,500440.69760766666
3946,1Nyj47EL32BfV8fddyVcfENTVPQoMQwvn5,5.6,Low,No,Normal behaviour -- no red flags,15,1.954825024530075,29.322375367951125,9.246979613984667e-05,501598.19429685705
3947,3FqfFwDSTe6fQKcym5Uq4SjA483D6vdo7r,5.6,Low,No,Normal behaviour -- no red flags,21,1.7366954341854857,36.4706041178952,8.27000898787382e-05,328827.531109
3948,bc1q220htvuslt5pznly7llg6sc3h9up3y00akwvrg,5.6,Low,No,Normal behaviour -- no red flags,18,2.3487814486680776,42.2780660760254,0.0001246670765607,389617.9588462353
3949,bc1q36n2qyz2rk4f4euf6t5xvxs200gfw7wz6vq3aw,5.6,Low,No,Normal behaviour -- no red flags,18,1.683003242466591,30.29405836439864,7.870567931573803e-05,431231.44124047057
3950,1L5bExbbFHc379UUAAibsSyyQvsAzz59T4,5.6,Low,No,Normal behaviour -- no red flags,21,2.2834265516293377,47.951957584216096,7.634674592978902e-05,370612.5460467
3951,3N94nFG2Kk7ri72pvvLowXPqutaS77Tbkz,5.6,Low,No,Normal behaviour -- no red flags,18,2.008122994864559,36.14621390756206,7.310725333235027e-05,401716.7602681765
3952,3PAhhcbSxS9JrTrPXER1yqYm7ThZZdZoAU,5.6,Low,No,Normal behaviour -- no red flags,15,2.3362775320503606,35.04416298075541,9.891864675286133e-05,453513.4714995
3953,3LZWZA3hkj9FYzZ5BwYGXnZGQSk2ftnkpe,5.6,Low,No,Normal behaviour -- no red flags,19,1.5713547990801693,29.85574118252321,0.0001128530437117,389299.1252637222
3954,bc1pum40xsp3fmzvu8qaur3ugssk2wq2aqmk0sv6yht6me5cx0n0w6zq3tnvxl,5.5,Low,No,Normal behaviour -- no red flags,21,2.002647034724533,42.05558772921519,8.251961988239495e-05,368967.02398065
3955,1ApvRydHWmk17puDqpPBoA8X3Co25k3jZP,5.5,Low,No,Normal behaviour -- no red flags,20,2.3979604686788085,47.95920937357617,7.019757407771159e-05,366450.3807888948
3956,3F5ZmDKk9QkXuXeEVeWsayGACNLizAXdEr,5.5,Low,No,Normal behaviour -- no red flags,22,1.9927800598614027,43.84116131695086,0.0001105521502818,327879.9122039048
3957,bc1qprtfsxaplqhwxuu9l8edkyjrhverlmst5hly27,5.5,Low,No,Normal behaviour -- no red flags,18,1.585405469699544,28.537298454591795,8.514935381909401e-05,355358.2756184706
3958,16mUWTw9Qszofw7gAAuqheXuE7qjW4bTp3,5.5,Low,No,Normal behaviour -- no red flags,15,2.5697973502011333,38.546960253017,9.801385039989408e-05,410597.3795044286
3959,12Nx1aEFgLd7tSoDkDK9NwUtPPjtBSYdiq,5.5,Low,No,Normal behaviour -- no red flags,20,2.539801193522268,50.79602387044535,7.311588176930116e-05,373412.9608850527
3960,1N3dXhxFr4aSso4jF8m5X9v66M5KU5hF2b,5.5,Low,No,Normal behaviour -- no red flags,18,1.4960187637832938,26.92833774809929,0.0001006501677236,389519.613343353
3961,bc1p6pq6hqkavtj9pjegss69jc4t6g30cu3lrtttl6y247rl0fj47y0qr2lwry,5.5,Low,No,Normal behaviour -- no red flags,23,1.7428816529125972,40.08627801698974,9.110351615855428e-05,347368.01395204547
3962,bc1qnh6qdmlhygfyex9fneaz209at93n7tpcyc29rm,5.5,Low,No,Normal behaviour -- no red flags,21,2.5545020126294826,53.64454226521914,9.595774596504874e-05,375552.9081813999
3963,3G13yGgTfXDBuRzFMHmWuqN7ZoZzFsEG7z,5.5,Low,No,Normal behaviour -- no red flags,19,2.376307980231489,45.149851624398295,0.0001205399006072,400791.8794306112
3964,35KbFDppLookt2vnYQc8v7x6s1fAwyfZYo,5.5,Low,No,Normal behaviour -- no red flags,17,1.652680540839805,28.095569194276685,0.0001014481602222,463326.4183681875
3965,bc1qpn4n9f5w05cz286j950td3a9ejfhv5ggt9runt,5.5,Low,No,Normal behaviour -- no red flags,17,2.0495973678446826,34.843155253359605,0.0001123153327492,474851.2552376875
3966,bc1qsg8jfxpj0vqr28ydwrfnnqktjmfjfcxjwaeles,5.5,Low,No,Normal behaviour -- no red flags,15,2.2157817933965607,33.23672690094841,8.961805963998545e-05,498200.1393035
3967,1DcKk8khhkbZW9vYdnMhptaxWokSzykqrY,5.5,Low,No,Normal behaviour -- no red flags,21,1.7710949989453109,37.19299497785153,8.308846359719025e-05,376003.20276045
3968,18nN5EcgHoBNxBi7UMeccDLdtLFBSrbvQN,5.4,Low,No,Normal behaviour -- no red flags,16,1.81453998924315,29.0326398278904,0.0001145822045059,487299.8798840668
3969,3B4vfFwKnq1Upbx2L7ujNRgWANGkYmJCuA,5.4,Low,No,Normal behaviour -- no red flags,17,2.550711619071026,43.36209752420744,9.077226881934685e-05,459618.6730671875
3970,bc1qzttvdrmevym3kg5s200fr26hq2s2ds6mrze550,5.4,Low,No,Normal behaviour -- no red flags,21,2.203819402639584,46.28020745543125,0.0001234942816222,355480.81825494993
3971,bc1q2a0ttnchynqmah2rhjd86q3g5gw4l57lke9e7l,5.4,Low,No,Normal behaviour -- no red flags,22,1.7441551679297007,38.371413694453416,0.0001018621693736,359199.1142484286
3972,bc1qcszqyu5kvuahq0d4y3w52tkarxyjkv37rdjx68,5.4,Low,No,Normal behaviour -- no red flags,17,2.29146828091802,38.95496077560634,9.848007875407114e-05,469738.27959112497
3973,bc1qre2kw3ry2kapazt0p9kpm6t90gg6zrluk7xkzy,5.4,Low,No,Normal behaviour -- no red flags,18,2.6148848365971924,47.06792705874946,8.329760121757579e-05,434404.4885837648
3974,1NyGaPbyAkfiRaBTEpmELqDARNGpmzyzJQ,5.4,Low,No,Normal behaviour -- no red flags,23,1.8783988657177275,43.203173911507726,8.803335132849481e-05,317405.3691809091
3975,bc1pxpwsan2u2w0kg5t7vqzhvj9tr2rv5xfza3meghnhu2dsk6fqz47sma8w9d,5.4,Low,No,Normal behaviour -- no red flags,16,2.290190013122224,36.64304020995559,0.0001102786905304,475472.7738844667
3976,37V8CuZAapwKQhRwKy3jLXy26enPASDBmo,5.4,Low,No,Normal behaviour -- no red flags,19,1.445386137930278,27.462336620675284,9.093443316324424e-05,410944.5231146667
3977,17wK1cJPqXXUS5W69GoPWpf7rREY3ejay7,5.4,Low,No,Normal behaviour -- no red flags,21,2.5165570091713407,52.84769719259816,0.0001053454205207,324235.3784197
3978,38jmisJqSNiVbwsDhhnmmCNRPkubnY8Paz,5.4,Low,No,Normal behaviour -- no red flags,23,2.145304242994309,49.3419975888691,8.728498034307237e-05,302215.2323429545
3979,19aRKFFWvow8BcPATqZqJnEfyVTexJYbo6,5.4,Low,No,Normal behaviour -- no red flags,22,2.055624743242471,45.22374435133436,0.0001082303259344,361429.900420762
3980,bc1q48cff58czxk8472eve2scj0vt8j95ckcquqlh9,5.4,Low,No,Normal behaviour -- no red flags,16,1.998503510155678,31.97605616249085,8.1141358013311e-05,392012.39062733325
3981,1JxpfBgyhDEMDq81WZX68AtoLxkjQsTGaq,5.4,Low,No,Normal behaviour -- no red flags,19,2.6569525370812626,50.48209820454399,0.0001092661656299,385830.95291172224
3982,38mXvkLLVNypHKNYxDRCVVeuTS917QpZ5Z,5.4,Low,No,Normal behaviour -- no red flags,21,2.112457752539478,44.36161280332903,0.000113637704733,374505.13126835
3983,13jjtn19vcJHdEBbQyx6wrHeu2NVny7zWf,5.4,Low,No,Normal behaviour -- no red flags,16,2.2085235817704407,35.33637730832705,8.489539653218192e-05,480443.6889233999
3984,1L1yYijLH95U36mnTGg4mfQGUWPtQ3mtPP,5.4,Low,No,Normal behaviour -- no red flags,22,2.0509835732115507,45.12163861065412,8.3279099843121e-05,358517.30365828564
3985,bc1qdry35flq22krdr8ex76gth66l58lf6jwx4s7nl,5.4,Low,No,Normal behaviour -- no red flags,19,1.6013994758834476,30.426590041785506,7.925181940860122e-05,374854.89985844446
3986,bc1qd2j2050828xeu9d89hs79kdu5x29ud2shwasdk,5.4,Low,No,Normal behaviour -- no red flags,22,2.5722441462806938,56.58937121817526,9.77769229345428e-05,329189.64319323807
3987,bc1qtfvu2428sj50edytp8w2c4adl4qnqtjjp4968y,5.4,Low,No,Normal behaviour -- no red flags,17,2.2053826982420675,37.49150587011515,8.198646103869585e-05,453220.91047025
3988,12i57ZBGRFGoZ3bjVPsAYJH4AVTrBvwdp3,5.4,Low,No,Normal behaviour -- no red flags,21,1.7582864316770417,36.92401506521787,7.969888209844067e-05,336883.8842526
3989,3CbDs4s9Eogg43WdbvY5PXukUxwoVRALwx,5.4,Low,No,Normal behaviour -- no red flags,16,2.3139252316022474,37.02280370563596,9.048216643713985e-05,472365.4145644
3990,bc1pc4h2jplqr6urm4z34apylpst0gamazwuea5z3qft3tu2mtw9r6dszva0nq,5.4,Low,No,Normal behaviour -- no red flags,16,1.9087130132698231,30.53940821231717,0.0001202891629512,408668.006757
3991,bc1qvs5470ut0cycyjczdd5zhgvsj6nkth8fsr0g5j,5.4,Low,No,Normal behaviour -- no red flags,15,1.7735630851099615,26.603446276649425,9.550801607957088e-05,508772.1353731429
3992,1MrFD2rx5KnkNnGKst2LCoyrp3dU3CGGUC,5.4,Low,No,Normal behaviour -- no red flags,22,2.567053558058831,56.47517827729428,0.0001020590675646,342453.9899573333
3993,3KbfjNTaqmL4z9SuDqfKbyKxgnpuJfvFEh,5.3,Low,No,Normal behaviour -- no red flags,20,1.6583469864909268,33.16693972981854,9.87115073615896e-05,406709.8575468421
3994,bc1q99m0kkfre7pen3cxer5ew594marpcz24pdzwaa,5.3,Low,No,Normal behaviour -- no red flags,21,2.3735937691993785,49.84546915318695,7.80257643043049e-05,370710.06110235
3995,bc1q9nehts7vcw5cu7fgyt5pqekw2u82xdnc9mjz4m,5.3,Low,No,Normal behaviour -- no red flags,15,1.9567414587564256,29.351121881346387,0.0001026416276435,487189.8714963571
3996,17faaRMLwHJQiX1kdFmxRJoQ3z1zoXrTMc,5.3,Low,No,Normal behaviour -- no red flags,19,1.7742481702894757,33.71071523550004,7.051431745337062e-05,374150.4835748889
3997,3EDg7NVzNRdgEKCv5W84aHuMvNFVV4bSZT,5.3,Low,No,Normal behaviour -- no red flags,17,1.987415483656464,33.78606322215989,0.0001167918863435,469645.00683137495
3998,17ZN7cEgEVYzDipdCsvyA8N1dDgTmQSbEu,5.3,Low,No,Normal behaviour -- no red flags,21,1.8985776294155208,39.87013021772593,0.0001162361531808,375243.8935048
3999,19L1Lh3L1nM5ZmiFDZH6qme4eG1vKmfVLy,5.3,Low,No,Normal behaviour -- no red flags,16,1.886055792749499,30.176892683991984,0.0001160010881231,468930.6468458
4000,3P77iykQvRhvo7y1CR7RGwitL58BLGukde,5.3,Low,No,Normal behaviour -- no red flags,19,1.966565884520375,37.36475180588712,0.0001220543553627,368319.6786216112
4001,1Mvr1WnznpgjqeSSsc35iUGvm8ue41NxFC,5.3,Low,No,Normal behaviour -- no red flags,22,1.7700160638627749,38.940353404981046,9.195333801112468e-05,334236.60465019057
4002,bc1qn63uag65n792vvslvxg7du2xpxt5l2r47nv6tt,5.3,Low,No,Normal behaviour -- no red flags,20,2.281490509975727,45.629810199514544,7.394868221873054e-05,359961.6967882632
4003,bc1qlnl846zlx2ln673k73jlp0gxel8yeyqdl5p27g,5.2,Low,No,Normal behaviour -- no red flags,16,1.727990050652688,27.647840810443007,7.688131979619606e-05,386292.0229802
4004,bc1qk5rwpv5g84zkcsttrc2qhrjt9nrju8hrawz8zq,5.2,Low,No,Normal behaviour -- no red flags,16,1.7164993987248365,27.46399037959738,0.0001108949587959,428290.44312193326
4005,19vJsRruQGNMHCZmJ9LcUQmPDHKFxxurJ8,5.2,Low,No,Normal behaviour -- no red flags,18,2.1997637170288376,39.59574690651908,0.0001187812869602,374454.01510223525
4006,bc1q5xk3xw2pr4rg8kf0mlv6qnks3dd5v42efprs5v,5.2,Low,No,Normal behaviour -- no red flags,20,2.4047093121736167,48.094186243472336,7.202801440776556e-05,363327.069008
4007,bc1quz8d2rhf5y0lge2q9n936urs4ysgttcz45l49u,5.2,Low,No,Normal behaviour -- no red flags,15,2.273178935463108,34.09768403194661,9.070935009940376e-05,489221.6754192143
4008,bc1qjm26udcp6pvy84nmhylftu44k5046lh5cgu2rx,5.2,Low,No,Normal behaviour -- no red flags,20,2.344192480100733,46.88384960201467,8.412024981747113e-05,315024.48761447374
4009,bc1qpxcc72s2v8jpfah6qkrgq7u935pgp3vvdaa9fd,5.2,Low,No,Normal behaviour -- no red flags,20,2.199988586231524,43.99977172463048,0.0001187823884823,375176.19918900006
4010,bc1qlsk6mu4r54jqsls8n5zhdek9dcgmr9lqhe78z6,5.2,Low,No,Normal behaviour -- no red flags,18,2.6447462592558875,47.60543266660598,8.863885274845766e-05,416422.8991854706
4011,3MDmv3jgxUxWjpdPur92yuRMcXPBxg8Lex,5.2,Low,No,Normal behaviour -- no red flags,19,1.864096458888706,35.417832718885414,7.228288823336103e-05,373212.849194
4012,bc1qnquhtdcn83r2uzskz5rfptjhceczmj28gjhgzk,5.2,Low,No,Normal behaviour -- no red flags,17,2.276695379143503,38.70382144543955,8.15957826036835e-05,445130.087658125
4013,38ywQMoy1pLVC9wmLtZR4PrXRrJBa5EGr1,5.2,Low,No,Normal behaviour -- no red flags,22,1.9351469431488868,42.57323274927551,8.149491033680034e-05,341747.73177633336
4014,bc1p88n7q4z5t2jutgx0q2yxcfs4np64skzrvh3fg6t29hr92d67d6asd00p8k,5.2,Low,No,Normal behaviour -- no red flags,16,1.99869553574941,31.97912857199056,0.0001051548169509,513306.8662852
4015,3NgJLJ4zQR474v9K1gq8BkB8LNnumB5qeS,5.2,Low,No,Normal behaviour -- no red flags,19,2.4185766056079534,45.95295550655111,0.0001226563348939,387929.9439533889
4016,bc1qv8gxm8xxqy64nv9ppeq8gwf64uwn60897ydys0,5.2,Low,No,Normal behaviour -- no red flags,21,1.6857701360212585,35.40117285644643,9.03997322376346e-05,384767.27254945
4017,14MnjeEmtnNa96LsCuAF19741TC1Pv3tbp,5.2,Low,No,Normal behaviour -- no red flags,18,1.7001134606510522,30.60204229171893,7.78844744346212e-05,427409.83472141175
4018,18ndHWYv6wDLSjrvcdui9nUgZpBQgdstaz,5.2,Low,No,Normal behaviour -- no red flags,20,1.969071443577021,39.381428871540415,8.111042599977352e-05,358594.02994084207
4019,37ZdMpUoXnoP57egtmHP2xR8tzBHNkLWHu,5.2,Low,No,Normal behaviour -- no red flags,17,2.158220036499237,36.68974062048703,7.519799221122504e-05,422506.65769525
4020,1BLNBjNEENAZ9KRtVyksunsiHxVYNoMjNo,5.2,Low,No,Normal behaviour -- no red flags,17,2.247061571239034,38.20004671106358,9.360524180721262e-05,482343.6862185
4021,1F3K9xC961Ee6JiAfLhvqRB8Tu2JjS41cp,5.2,Low,No,Normal behaviour -- no red flags,20,2.3094273246529524,46.18854649305905,0.0001125387287626,395860.2184577894
4022,bc1phu9rcettqdpr7jk7e5tj4qcx958293m8efxes7gjkfy8dgpv6hfqw30qjh,5.2,Low,No,Normal behaviour -- no red flags,18,1.7291237700461597,31.12422786083087,8.224757012980917e-05,434420.46353211766
4023,bc1qhu8hd0sc0a74tyesmmayf608vwgs83lmzrtvyr,5.2,Low,No,Normal behaviour -- no red flags,17,1.986371897779713,33.76832226225512,0.0001230251772528,436081.8664404375
4024,1HEYyMjTBaFckHURGqNDeU79qCYCA6CMpS,5.2,Low,No,Normal behaviour -- no red flags,16,1.706253275072903,27.300052401166447,0.0001049619762009,460164.66401193326
4025,bc1qxeqexpnltq3jpuvujhqf4r7nv5avdxd6890s9f,5.2,Low,No,Normal behaviour -- no red flags,21,1.994069503128588,41.87545956570034,0.0001140129021096,320879.6877297
4026,1PMzakt5isEs5mMySNEUvcjJxpsXjnYe8P,5.2,Low,No,Normal behaviour -- no red flags,21,1.9649677683634348,41.26432313563213,0.0001163673570889,352935.2875976
4027,bc1qz5lzsu0gwrs42awgsz4kcacs59aqhg27k3tuly,5.2,Low,No,Normal behaviour -- no red flags,15,1.8931219605452283,28.396829408178423,0.0001159027221447,436989.439394
4028,bc1pjc3jmhxrnazw6zwlc2hdqyl8efw29p3amh4uhed9jcqmeuudyrxsaguxs4,5.2,Low,No,Normal behaviour -- no red flags,19,2.6698636100172823,50.727408590328366,9.74241639626659e-05,396904.0581220556
4029,bc1q3dgwvckarh79a4tcyguxnsv6646dn4ztqxlalm,5.2,Low,No,Normal behaviour -- no red flags,23,2.402025664681049,55.24659028766413,9.085329177196333e-05,333675.7989158637
4030,bc1qrweytvztsaaptzcau0jcv0hplvcj46klmvsa06,5.1,Low,No,Normal behaviour -- no red flags,18,1.7153296071547883,30.875932928786195,0.0001213945135224,415652.1848751765
4031,bc1q3v764tarjwspv38ejnexzaeztytjeflhk43rjv,5.1,Low,No,Normal behaviour -- no red flags,17,2.18235408192508,37.10001939272636,0.000123072367717,439469.147620125
4032,bc1pwhalpm0cpw9ynhvaushl43hpuqrcsy4pk95nf98xsrwz6p38ce4sdj5vne,5.1,Low,No,Normal behaviour -- no red flags,22,2.223930308155586,48.926466779422896,0.0001158439257941,357935.60919166665
4033,3QEQnDDMCRsn8WK9LBXa81fJMgVDS8zQZw,5.1,Low,No,Normal behaviour -- no red flags,22,1.9881901039016725,43.74018228583679,0.0001073526638922,351397.948356619
4034,1PFfpWFKnBYaUjGgrS7yGXyC36hnAnNmJn,5.1,Low,No,Normal behaviour -- no red flags,20,2.4578774773240624,49.15754954648125,7.964771146601627e-05,384189.8033817895
4035,bc1qql69tfxjclgtdxxjztvwt9rp0jfnlflkcskg2r,5.1,Low,No,Normal behaviour -- no red flags,20,1.77262042924696,35.4524085849392,9.797645032203716e-05,401440.9904887369
4036,32dqgCvg6TNMKWyMRFbLNujkA9madXeHj3,5.1,Low,No,Normal behaviour -- no red flags,18,2.019027827001038,36.34250088601869,7.240488476722805e-05,392343.2702774706
4037,38NAuJLPzT4suG7q8KhNH2Jnz71MTPU3yP,5.1,Low,No,Normal behaviour -- no red flags,19,1.6720642286776823,31.769220344875965,8.361058039245841e-05,417530.8934715556
4038,3EZcLrPchr9GZRC25hBahbPwyQqNjP5Lad,5.1,Low,No,Normal behaviour -- no red flags,17,2.115819753052066,35.968935801885124,9.603071417700618e-05,479746.2558755624
4039,3J12ePzDRkn8f124kBv3VvKiZVu2r9zMPw,5.1,Low,No,Normal behaviour -- no red flags,20,1.624858508691768,32.49717017383536,9.297812120233262e-05,369769.1239943158
4040,bc1qwcgun09pqyqav6wpq5qk6d9v9tp36qk8af6wdh,5.1,Low,No,Normal behaviour -- no red flags,20,1.962864184228529,39.25728368457058,0.0001132864086899,366628.30416121054
4041,bc1pd90t4qeecm7kvwqmzxzc7n2ansujrrxrx7yekvuldtazq7cq5g7seytjjw,5.1,Low,No,Normal behaviour -- no red flags,18,2.585690541770365,46.54242975186657,7.939639378297825e-05,390091.61807052937
4042,bc1qkzgfnyln6erg43mtgeephkjewdh563x0qnsauh,5.1,Low,No,Normal behaviour -- no red flags,20,2.638670118982492,52.77340237964984,0.0001022985600444,340036.9263092632
4043,bc1pgcwxvta6jazh9wrqduvr6fv4h3mwxzc370a8ul7w7wehze7pl7aqq357uj,5.1,Low,No,Normal behaviour -- no red flags,16,2.203544742391446,35.25671587826314,9.410776445065252e-05,484746.5155170001
4044,bc1q6txsum0u077l4gq3jakvna4wfywes7sjpcvcxl,5.1,Low,No,Normal behaviour -- no red flags,18,1.6461582316729737,29.630848170113524,7.278183286855275e-05,394905.08495723526
4045,bc1q7t0kw86p2unak0828na3p808hjkmmu3lktw2va,5.1,Low,No,Normal behaviour -- no red flags,17,2.00676335295994,34.114977000318966,8.479049470733161e-05,471589.5154385625
4046,1FbnuTdRxuFXp1PDa1HDmokHheocYkb4km,5.1,Low,No,Normal behaviour -- no red flags,21,2.6409776004935472,55.46052961036449,9.888106981795288e-05,344681.1248673
4047,1QHtFPx2eg4b87YPyQYz1LP1wTQS7ryiL2,5.1,Low,No,Normal behaviour -- no red flags,18,2.2652819705252694,40.77507546945485,9.158525119959846e-05,309891.7489838824
4048,14rmmPe5dH8gqqWRsjiQfv5oZxH3MG4Aji,5.1,Low,No,Normal behaviour -- no red flags,20,2.2340981868111207,44.681963736222414,0.0001207554503111,381958.01002684206
4049,1AHAmb5Vu1KUA3CeMyMLwfK8rPky4Ui6D7,5.1,Low,No,Normal behaviour -- no red flags,23,2.0440394206902748,47.01290667587632,0.0001067082105651,324952.02987509087
4050,17tthvi4afdn4oMVtBffycapU4w1fUb2PF,5.0,Low,No,Normal behaviour -- no red flags,18,1.8140107901465423,32.65219422263776,6.942496824141833e-05,383315.6866175294
4051,14BzzEVudCi98FQu1Q7bxSbDkoiQARwc7X,5.0,Low,No,Normal behaviour -- no red flags,16,2.202752999350744,35.2440479896119,0.0001195204807273,446481.6100259333
4052,1CM9MDRidNSWQqjGZ1KKNchBfwrDgaFxJz,5.0,Low,No,Normal behaviour -- no red flags,17,1.59830502254873,27.17118538332841,9.023492455562092e-05,437224.3757065
4053,1HzxbDcozWNzuiYXvvGkdD7iGyM1qyM5pe,5.0,Low,No,Normal behaviour -- no red flags,17,1.7451061260950955,29.666804143616627,0.0001165140360175,442394.75347837503
4054,bc1qquxghf62mmcgtdy3n0v4ayj7hat0hk5jhqp5fj,5.0,Low,No,Normal behaviour -- no red flags,16,2.0044910401981384,32.071856643170214,8.355160539931367e-05,473522.66308613337
4055,1Pz4NVaUShTkStkCSWVHxXEzxm3uKZSirx,5.0,Low,No,Normal behaviour -- no red flags,19,2.199500218722731,41.79050415573189,7.926974118065887e-05,429801.60715822224
4056,bc1qu9e3tkpm298c329wn2a258906y6wwpp02rt0m2,5.0,Low,No,Normal behaviour -- no red flags,23,2.353593370174284,54.132647514008525,8.941432691587367e-05,322618.81925795454
4057,1FFtziayuf5axYpe8rX1Gd3R7wSYamTYJ8,5.0,Low,No,Normal behaviour -- no red flags,22,1.823622310903768,40.11969083988288,9.375032219975008e-05,315002.7121925238
4058,bc1qsujv8yyaafpr5eaz9lmrwx7f5kqsfxlkwz5grm,5.0,Low,No,Normal behaviour -- no red flags,20,2.2796383423735103,45.59276684747021,0.0001145945599001,388392.0548707896
4059,19FYxvagYvcUt2L8qGb8jbRsLAQkmnRM22,5.0,Low,No,Normal behaviour -- no red flags,21,2.5052306507896165,52.609843666581945,0.000113353897805,346250.04112744995
4060,bc1qryxkgw492v0g57jz435jz5vc506qreq6z3m9gw,5.0,Low,No,Normal behaviour -- no red flags,22,1.9634625206305565,43.19617545387224,0.0001034026370908,358265.7885905239
4061,13xmZ5hAVep7VKQwTRQWgr6tC9xtPTobBU,5.0,Low,No,Normal behaviour -- no red flags,17,2.6183190963675664,44.51142463824863,0.0001053887870438,446650.94891425
4062,bc1qhxln9xgwz93vrtmdlrjll5f6ncwaguz7v02lvj,5.0,Low,No,Normal behaviour -- no red flags,16,1.7594692985416605,28.151508776666567,8.45733034433136e-05,475012.8574027334
4063,3B7JLdpCHhcoGTdQgx7DrauVrx7VpdVdZP,5.0,Low,No,Normal behaviour -- no red flags,22,1.9325049761773512,42.51510947590173,0.0001095390660027,352353.384804
4064,38jfsUNf8Qeb7w7jjfQFFPxge9fqRmNnb3,5.0,Low,No,Normal behaviour -- no red flags,21,2.424978925188984,50.92455742896866,0.0001109610445955,369483.2889055
4065,bc1qfktnthasrpfl09mtre4rk9dd5cv9582p6eyvrm,5.0,Low,No,Normal behaviour -- no red flags,19,2.1013048202388824,39.92479158453877,7.718270261759759e-05,428572.1322777778
4066,bc1qfamekeg2y70hfxezdguunnk9x96m6pf4jzj9td,5.0,Low,No,Normal behaviour -- no red flags,22,1.7148073248444604,37.72576114657813,9.200902347387588e-05,333000.4447945238
4067,bc1qh4mu3ysnag7q9re8kltp9qgx9pj9tfgswygw63,5.0,Low,No,Normal behaviour -- no red flags,22,2.180345756075866,47.96760663366905,0.0001105166071058,366452.2446250953
4068,1AVDhDZXSXZbVYLZ9LStzqyB7mVsGDxsEQ,5.0,Low,No,Normal behaviour -- no red flags,16,1.831894946964571,29.31031915143313,8.541246958852817e-05,479561.97714473336
4069,3DNBdWZcmcrRtgH6sVBKarGpUwB1aeTuHK,5.0,Low,No,Normal behaviour -- no red flags,18,1.480213656055834,26.64384580900501,9.403472770649873e-05,389162.3091877648
4070,3FPKoYR2GQz1wbkVJgEw7coPRcRpzX12Qo,5.0,Low,No,Normal behaviour -- no red flags,18,1.6301182914753904,29.34212924655703,0.0001175222969976,430843.25724535296
4071,1NfToseySEWHQ6HNs9FdRyZEmbRbLgSsXv,5.0,Low,No,Normal behaviour -- no red flags,16,1.7813062130666415,28.500899409066268,0.0001139273636261,459843.4505
4072,1Ea2rBGqDdhS3yHv5PJfho5BGYLRx9ztwd,5.0,Low,No,Normal behaviour -- no red flags,20,2.1483558964087823,42.96711792817565,0.000117385399472,389144.7372018421
4073,1A5gSu5jkBUW6FUE5dE6MhZ2THES1KwuuD,5.0,Low,No,Normal behaviour -- no red flags,17,2.458940202379016,41.80198344044327,9.46491964546466e-05,469580.88073168753
4074,bc1q8krndqgmpgqt6da0zsxvwzl6pfhl8x3zal5ah3,5.0,Low,No,Normal behaviour -- no red flags,23,2.028888701629455,46.664440137477456,8.681554025346989e-05,324174.7535683636
4075,15tXHucBrVonAQsYgevGEvbDE3seMMKVyH,5.0,Low,No,Normal behaviour -- no red flags,22,2.340672727859193,51.49480001290223,8.254118071614089e-05,316727.0636211905
4076,1AJbebACGXWLaiw4zoq9YjYFiZH3on61bb,5.0,Low,No,Normal behaviour -- no red flags,17,1.5654940521034155,26.613398885758063,9.228628058915155e-05,440428.09660774993
4077,1JkTCBbAr9k1hQU3dbY9bYimYUxyVSLjBC,5.0,Low,No,Normal behaviour -- no red flags,17,2.3374785723890463,39.73713573061379,7.500113521195326e-05,376621.7625181875
4078,35zMFxmypRpkse6cjCY7tUayh3GzAYN9kV,5.0,Low,No,Normal behaviour -- no red flags,18,1.6369501146164978,29.46510206309696,0.0001125817658225,402225.9449428235
4079,bc1qah86l9h7cmfuzftyldf287lj85ug0ukcenum78,5.0,Low,No,Normal behaviour -- no red flags,23,2.1642261345648355,49.77720109499121,9.044218696546138e-05,310811.1666073182
